"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ahir Hansraj Gangaram";"BJP";" 11";"10th Pass";"59";"15548000";"99500";"Yes";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Ashok Vithoba Khandal";"RPI";"0";"Graduate";"64";"10956000";"1000000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Atul Ashok Munginwa";"IND";" 1";"12th Pass";"33";"3400000";"740000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Chatap Wamanrao Sadashiv";"AAP";" 3";"Graduate Professional";"63";"29375000";"1300000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Deotale Sanjay Wamanrao";"INC";"0";"Graduate Professional";"51";"45464118";"3496308";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Firaj Patha";"Bahujan Mukti Party";" 1";"12th Pass";"43";"6370";"62000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Ghaywan Roshan Jambuwantrao";"Republican Paksha (Khoripa)";"0";"Post Graduate";"32";"1921000";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Kartik Gajanan Kodap";"IND";"0";"Others";"45";"190000";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Kumbhare Hansraj Gulab";"BSP";"0";"Post Graduate";"38";"551500";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Namdeo Shedmak";"IND";" 1";"10th Pass";"46";"1074059";"425000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Nandkishor Gangaram Ranga";"Ambedkarite Party of India";"0";"Post Graduate";"38";"4111000";"1580000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Nitin Vasant Poha";"Lok Bharati";"0";"Graduate";"33";"8529000";"2255000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Pankajkumar Sharma";"AITC";"0";"Graduate";"40";"9757822";"450000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Pramod Mangaruji Sort";"IND";"0";"12th Pass";"44";"566100";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Qureshi M. Ekhalak M. Yusuf";"Socialist Party (India)";"0";"Graduate";"57";"3199106";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Sanjay Nilkanth Gawand";"IND";"0";"12th Pass";"50";"2170000";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Siddharth Raut";"Prabuddha Republican Party";"0";"Post Graduate";"33";"3927422";"1000000";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Vinod Dinanath Meshram";"IND";"0";"Not Given";"41";"0";"0";"No";"CHANDRAPUR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
