"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"P. RAJENDRAN";"CPM";"0";"Post Graduate";"53";"2242499";"227054";"Yes";"Quilon";"KERALA";"2004";"Lok Sabha";"No Comment"
"ADV S PRAHALADAN";"BSP";"0";"Not Given";"48";"1211000";"93359";"No";"Quilon";"KERALA";"2004";"Lok Sabha";"No Comment"
