"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"MUKESH BHAIRAVDANJI GADHAVI";"INC";"0";"Graduate";"47";"22694764";"0";"Yes";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"AMRUTBHAI LAKHUBHAI FOSI";"MJP";" 1";"Literate";"49";"9012700";"200000";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"ASHOKBHAI CHHAGANBHAI PUROHIT";"IND";" 1";"10th Pass";"32";"263491";"15000";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"AYUBBHAI IBRAHIMBHAI SIPAHI";"IND";"0";"Literate";"35";"1625000";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"BHOPAJI ASHAJI MAJIRANA";"IND";"0";"Not Given";"68";"1000";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"CHETANBHAI KALABHAI SOLANKI";"BSP";"0";"Graduate";"28";"600021";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"HARIBHAI PARTHIBHAI CHAUDHARY";"BJP";"0";"Graduate";"54";"10486787";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"HASMUKHBHAI RAVJIBHAI KATARIA";"Loktantrik Samajwadi Party";"0";"10th Pass";"34";"62000";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"ISHVARBHAI MAHADEVBHAI LODHA";"Akhil Bharatiya Jan Sangh";"0";"Literate";"57";"286000";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"LEMBUJI PARBATJI ROHATAR";"IND";"0";"Literate";"38";"125000";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"MOHAMMADSIKANDRA JALALBHAI PARSANI";"IND";"0";"Not Given";"30";"1104000";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"SAVJIBHAI PATHUBHAI RAJGOR";"IND";"0";"Literate";"34";"1620956";"30000";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"SHARDABEN BHIKHABHAI PARMAR";"IND";"0";"Literate";"45";"162500";"0";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"YOGESHKUMAR BHIKHABHAI KARNAVAT";"IND";" 1";"Graduate";"31";"6319800";"591600";"No";"BANASKANTHA";"GUJARAT";"2009";"Lok Sabha";"No Comment"
