"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"HARIN PATHAK";"BJP";" 2";"Post Graduate";"62";"14578184";"22734";"Yes";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"ANILKUMAR BRIJENDRABHAI SHARMA";"IND";"0";"Graduate";"51";"332000";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"BHAVIN AMRUTBHAI PATEL";"IND";"0";"12th Pass";"38";"10000";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"BHOLABHAI VALJIBHAI PATEL";"NCP";" 3";"10th Pass";"62";"10157361";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"BRIJESHKUMAR UJAGARLAL SHARMA";"IND";"0";"Graduate";"28";"2429500";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"DEEPAKBHAI RATILAL BABARIYA";"INC";" 2";"Graduate Professional";"57";"45796700";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"HASHRATH JAYRAM PAGARE";"RSPS";"0";"10th Pass";"61";"3119";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"JASWANT SOMABHAI BUDDHPRIYA";"IND";"0";"Graduate";"64";"2802917";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"KHODABHAI LALJIBHAI DESAI";"IND";"0";"5th Pass";"42";"13175623";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"NARANBHAI TULSIDAS SENGAL";"Loktantrik Samajwadi Party";"0";"10th Pass";"58";"25200";"20000";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"PARESBHAI RASIKLAL THAKKAR";"IND";"0";"12th Pass";"29";"77000";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"PRAVIN RAMBHAI PATEL";"MJP";"0";"Graduate";"45";"15650215";"1312000";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"PREMHARI RAMESHCHANDRA SHARMA";"NLHP";"0";"10th Pass";"36";"69000";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"RAJESH HARIRAM MAURYA";"IND";"0";"10th Pass";"34";"2950";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"RANJITSINH RAMSHANKERSINH RAJPUT";"IJP";"0";"12th Pass";"37";"5840000";"900000";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"SANJITKUMAR RADHAKRISHNASINH RAJPUT";"SP";"0";"12th Pass";"29";"990000";"121000";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"SANJIVBHAI INDRAVAN BHATT";"BNJD";" 1";"10th Pass";"38";"155000";"0";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
"VIRUBHAI NARANBHAI VANZARA";"BSP";"0";"Literate";"52";"2506374";"1000000";"No";"Ahmedabad East";"GUJARAT";"2009";"Lok Sabha";"No Comment"
