"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Savitri Kavleka";"INC";"0";"12th Pass";"37";"93761666";"25088857";"No";"SANGUEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Subhash Uttam Phal Dessa";"BJP";"0";"Graduate";"50";"68068448";"6241998";"No";"SANGUEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Sudesh Noni Gaunka";"IND";"0";"12th Pass";"39";"20000";"0";"No";"SANGUEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Vasudev Gaonka";"Maharashtrawadi Gomantak";" 1";"10th Pass";"55";"791189";"0";"No";"SANGUEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Deepak Prabhu Pauskar";"Maharashtrawadi Gomantak";"0";"8th Pass";"43";"131361616";"78922286";"Yes";"SANVORDEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Balkrishna Ramnath Marath";"IND";"0";"Post Graduate";"52";"3811000";"485000";"No";"SANVORDEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Ganesh Chandru Gaonka";"BJP";"0";"Graduate";"59";"89496975";"43145503";"No";"SANVORDEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Shankar Kirlapalka";"INC";"0";"10th Pass";"57";"15584708";"133153";"No";"SANVORDEM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Jose Luis Carlos Almeida";"BJP";"0";"12th Pass";"53";"25127700";"6378317";"Yes";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Chandrashekher Vast";"Niz Goenkar Revolution Front";"0";"8th Pass";"49";"1790319";"0";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Gandhi Henriques";"IND";"0";"Graduate";"68";"219246990";"0";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Jose Filipe De Sousa";"NCP";" 1";"12th Pass";"60";"39006437";"8869171";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Krishna (daji) V Salka";"IND";"0";"Graduate";"46";"36300900";"900000";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Loretta Shreedhara";"AAP";"0";"Graduate Professional";"62";"44241266";"941787";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Manesh Chandrakant Arolka";"Maharashtrawadi Gomantak";"0";"Others";"47";"6247431";"464320";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Saifula Kha";"INC";"0";"12th Pass";"45";"11811000";"1823000";"No";"VASCO-DA-GAMA";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Filipe Nery Rodrigues";"INC";"0";"Others";"54";"91991897";"2000000";"Yes";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Anthony Rodrigues";"Goa Forward Party";"0";"8th Pass";"53";"8810415";"0";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Benjamin Silva";"IND";"0";"10th Pass";"50";"63823552";"28247380";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Carlito Edrich Correia";"IND";"0";"12th Pass";"42";"16754879";"0";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Cliffton Dsouza";"Ambedkarite Party of India";"0";"10th Pass";"35";"134000";"0";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Constancio Fernandes";"IND";"0";"Graduate";"49";"17119287";"2618072";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Cruz Silva";"AAP";"0";"Graduate Professional";"47";"67859300";"8907568";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Domnic John Noronha";"Goa Su-Raj Party";"0";"10th Pass";"45";"2106500";"0";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Jose Fernandes";"IND";"0";"10th Pass";"40";"5763515";"500000";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Socorro Frederick Borges";"NCP";"0";"Graduate";"47";"9306815";"1540021";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Vinay Ta";"BJP";"0";"Graduate";"43";"2384414";"0";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"lson Mazarello";"IND";"0";"Graduate";"70";"629300";"0";"No";"VELIM";"GOA";"SOUTH GOA";"2017";"Goa";"No Comment"
"Ticlo Glenn J V A E Souza";"BJP";"0";"Graduate";"50";"74511145";"23959475";"Yes";"ALDONA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dayanand Narveka";"INC";" 2";"Graduate Professional";"61";"127744744";"58462981";"No";"ALDONA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Julius Pereira";"GSRP";"0";"Graduate";"60";"2784500";"0";"No";"ALDONA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ravindra Vasudev Panjika";"IND";"0";"Graduate";"57";"2502500";"35000";"No";"ALDONA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"lfred Dsouza";"AITC";"0";"Graduate Professional";"84";"63772855";"0";"No";"ALDONA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Naresh Rajaram Sawal";"IND";" 1";"12th Pass";"46";"21971439";"2044955";"Yes";"BICHOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Manohar Shirodka";"BJP";"0";"Graduate Professional";"44";"7907415";"3481892";"No";"BICHOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pandurang Dattaram Raut";"AITC";"0";"10th Pass";"65";"17259721";"2094572";"No";"BICHOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rajesh Patneka";"INC";" 2";"12th Pass";"48";"9696308";"875149";"No";"BICHOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Michael Lobo";"BJP";" 1";"12th Pass";"35";"206961603";"43226571";"Yes";"CALANGUTE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Agnelo Fernandes";"INC";"0";"Post Graduate";"49";"101613606";"8686010";"No";"CALANGUTE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ashley Francisco Gomes";"IND";" 1";"10th Pass";"43";"61437502";"3028496";"No";"CALANGUTE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Jose Paul Menino Silveira";"IND";"0";"10th Pass";"37";"13430755";"9862680";"No";"CALANGUTE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pandurang Madkaikar";"INC";"0";"10th Pass";"47";"123746748";"15456888";"Yes";"CUMBARJUA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Gaurish M. Dessa";"IND";"0";"12th Pass";"34";"5218200";"1040000";"No";"CUMBARJUA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Jose Bismarque Desidorio Dias";"IND";"0";"Post Graduate";"47";"259240";"0";"No";"CUMBARJUA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Nirmala Sawant";"IND";"0";"Post Graduate";"65";"363004399";"132076714";"No";"CUMBARJUA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pramod Naik";"JMBP";"0";"Graduate";"45";"4440000";"2001127";"No";"CUMBARJUA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Anant Shet";"BJP";"0";"10th Pass";"49";"8815158";"4021254";"Yes";"MAEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Deepkumar Mapa";"IND";"0";"10th Pass";"28";"15000";"0";"No";"MAEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Kamlakant Gadeka";"CPM";"0";"5th Pass";"66";"624033";"97648";"No";"MAEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pravin Zanty";"IND";"0";"Graduate";"45";"55515773";"0";"No";"MAEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rudresh Chodanka";"NCP";"0";"Others";"43";"87419270";"53684125";"No";"MAEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Laxmikant Parsekar";"BJP";" 1";"Post Graduate";"56";"107474282";"0";"Yes";"MANDREM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dayanand Raghunath Sopt";"INC";" 1";"Graduate";"48";"20040000";"3673000";"No";"MANDREM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Menino Francis Monteiro";"GVP";"0";"10th Pass";"51";"27626388";"0";"No";"MANDREM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Sameer Salgaoca";"AITC";" 1";"Graduate";"42";"146616781";"0";"No";"MANDREM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Sanjay Damu Kol";"Samajwadi Janata Party (Rashtriya)";"0";"8th Pass";"38";"1990000";"560000";"No";"MANDREM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Sanjay Prabhu Dessa";"IND";"0";"10th Pass";"65";"1972000";"0";"No";"MANDREM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Francis Dsouza";"BJP";" 1";"Graduate Professional";"57";"31528188";"4621840";"Yes";"MAPUSA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ashish Shirodka";"NCP";" 1";"Graduate";"38";"28291293";"1589982";"No";"MAPUSA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Francisca De Souza";"IND";"0";"Post Graduate";"33";"98600";"0";"No";"MAPUSA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Mittu Mujava";"AITC";"0";"10th Pass";"37";"4381000";"1811000";"No";"MAPUSA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ramkrishna Alias Sudin Dhavalikar";"MAG";"0";"Graduate";"55";"55850317";"512000";"Yes";"MARCAIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ritesh Naik";"INC";"0";"Graduate";"35";"11618000";"0";"No";"MARCAIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Prabhu Manohar Parrikar";"BJP";"0";"Graduate Professional";"56";"34044829";"4382874";"Yes";"PANAJI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Balaram Karishetty";"IND";" 1";"12th Pass";"27";"76565";"17500";"No";"PANAJI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Christopher Fonseca";"CPI";"0";"Post Graduate";"58";"5086385";"36668";"No";"PANAJI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dominic Savio A. E. Fernandes";"JD(U)";"0";"12th Pass";"45";"89998377";"0";"No";"PANAJI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Yatin Parekh";"INC";"0";"10th Pass";"45";"55090433";"8588756";"No";"PANAJI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rajendra Arlekar";"BJP";" 1";"Graduate";"56";"12555759";"3663797";"Yes";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Kanta Jadhav";"AITC";"0";"8th Pass";"37";"35500";"28500";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Manohar Rajaram Pedneka";"Samajwadi Janata Party (Rashtriya)";"0";"5th Pass";"68";"731300";"8000";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Manohar Trimbak Ajgaonka";"INC";"0";"10th Pass";"58";"18672389";"816900";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rajan Kambl";"IND";"0";"8th Pass";"36";"318700";"35000";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Sakharam  Vishram Korgaonka";"IND";"0";"10th Pass";"61";"2350487";"273102";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Santosh Mandreka";"UGDP";"0";"10th Pass";"38";"855000";"0";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Shyam Bablo Amonka";"RPI(A)";"0";"10th Pass";"35";"6640000";"300000";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Subhash Barkelo Kerka";"IND";"0";"Others";"41";"4900000";"1275000";"No";"PERNEM (SC)";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Lavoo Mamledar";"MAG";"0";"Graduate";"55";"13573733";"0";"Yes";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Gitesh Naik";"UGDP";"0";"12th Pass";"31";"2206100";"900000";"No";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Imtiyaz Sayad";"AITC";"0";"Graduate";"27";"11000";"0";"No";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"John Mascarenhas";"IND";" 1";"12th Pass";"32";"53847";"10415";"No";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Mohan Govind Naik";"IND";"0";"12th Pass";"63";"1780245";"80000";"No";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ravi Naik";"INC";"0";"Post Graduate";"65";"70987000";"3219000";"No";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Vaibhav Purushottam Marath";"SP";"0";"12th Pass";"27";"54298";"0";"No";"PONDA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pratapsingh Rane";"INC";"0";"Graduate";"73";"258737748";"3574369";"Yes";"PORIEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Vishwajit Ra";"BJP";"0";"Graduate";"39";"62812956";"21837115";"No";"PORIEM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rohan Khaunte";"IND";"0";"Others";"37";"58789835";"14339215";"Yes";"PORVORIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Fermeena Khaunt";"NCP";"0";"10th Pass";"61";"278765000";"500000";"No";"PORVORIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Govind Parvatka";"BJP";" 1";"Post Graduate";"61";"11866019";"0";"No";"PORVORIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Raju Dsouza";"Samajwadi Janata Party (Rashtriya)";"0";"10th Pass";"43";"12256600";"4550000";"No";"PORVORIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Umesh Sukha Narveka";"IND";"0";"8th Pass";"51";"3258008";"146806";"No";"PORVORIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pandurang Alias Deepak Dhavalikar";"MAG";"0";"Graduate";"53";"134004641";"81850483";"Yes";"PRIOL";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dhaku Madkaika";"INC";"0";"Literate";"40";"28500889";"1348396";"No";"PRIOL";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Govind Gaud";"IND";" 2";"Others";"40";"5718000";"3167";"No";"PRIOL";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rama Krishna Borka";"GVP";"0";"Literate";"54";"4390500";"229000";"No";"PRIOL";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Shashi Panjika";"AITC";"0";"Not Given";"63";"615203";"219465";"No";"PRIOL";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dilip Parulekar";"BJP";"0";"12th Pass";"47";"15065549";"1400000";"Yes";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Alex Camilo Rodrigues";"IND";"0";"12th Pass";"46";"10478000";"235000";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Francisco Colaco";"IND";" 4";"8th Pass";"47";"99421319";"78520703";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Gajanan Naik";"CPI";"0";"10th Pass";"47";"857980";"20000";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Manoj Anand Sangodka";"All India Minorities Front";"0";"12th Pass";"40";"787000";"0";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Osbert Manuel Dcunha";"IND";"0";"12th Pass";"25";"50000";"400000";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Paul Fernandes";"IND";"0";"12th Pass";"47";"19140773";"611579";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Suresh Paruleka";"NCP";"0";"Others";"69";"247184790";"45141061";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Trajano Dmello";"IND";"0";"10th Pass";"60";"7637281";"61546";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Tulio Dsouza";"IND";"0";"Graduate Professional";"47";"67402778";"14341423";"No";"SALIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pramod P Sawant";"BJP";" 1";"Post Graduate";"38";"12607982";"4591561";"Yes";"SANQUELIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pratap Gauns";"INC";" 1";"12th Pass";"48";"9081470";"3419243";"No";"SANQUELIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dayanand Mandrekar";"BJP";" 1";"10th Pass";"56";"26375066";"5072487";"Yes";"SIOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Abhijit Dhargalka";"JMBP";" 1";"12th Pass";"28";"23176548";"10313544";"No";"SIOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Mukesh Sawant";"SP";"0";"Not Given";"32";"270000";"260000";"No";"SIOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rajan Savlo Ghat";"Samajwadi Janata Party (Rashtriya)";"0";"Post Graduate";"43";"6422610";"0";"No";"SIOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ratikant Shankar Korgaonka";"IND";"0";"10th Pass";"57";"4073000";"1216821";"No";"SIOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Uday Palienka";"INC";"0";"5th Pass";"53";"8091155";"1500000";"No";"SIOLIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Mahadev Naik";"BJP";"0";"12th Pass";"54";"12837303";"3729545";"Yes";"SIRODA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Savio Fernandes";"SP";"0";"10th Pass";"30";"178000";"165000";"No";"SIRODA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Shaila Shenvi Borka";"AITC";"0";"Others";"52";"5843819";"95000";"No";"SIRODA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Subhash Shirodka";"INC";"0";"12th Pass";"59";"48141934";"22725194";"No";"SIRODA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Vishwas Prabhudesa";"IND";"0";"Graduate";"41";"5135233";"1410063";"No";"SIRODA";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Vishnu Wagh";"BJP";"0";"Graduate";"47";"12550883";"0";"Yes";"ST. ANDRE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Francisco Silveira";"INC";"0";"12th Pass";"43";"23269837";"974440";"No";"ST. ANDRE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Milton Sebastiao Marshal";"AITC";"0";"Post Graduate";"45";"4353499";"0";"No";"ST. ANDRE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pradeep K. R. Sangodka";"IND";"0";"10th Pass";"45";"11799770";"721008";"No";"ST. ANDRE";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Atanasio Monserrate";"INC";" 2";"12th Pass";"49";"230785750";"81139530";"Yes";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dinesh Na";"IND";"0";"10th Pass";"46";"2265197";"13907";"No";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Heney Lobo";"IND";"0";"Others";"49";"211546";"0";"No";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Jose Lopes";"IND";"0";"8th Pass";"38";"169253";"0";"No";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Pedro Caitano Pires";"CPI";"0";"5th Pass";"48";"6965975";"0";"No";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Rodalph Fernandes";"IND";"0";"10th Pass";"50";"71729978";"18109769";"No";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Xavier Cardo";"IND";"0";"Literate";"49";"173684";"0";"No";"ST. CRUZ";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Jennifer Monserrate";"INC";" 1";"12th Pass";"40";"230785750";"81139530";"Yes";"TALEIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Annabelle Maria Pereira";"GSRP";"0";"Post Graduate";"64";"200470000";"0";"No";"TALEIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dattaprasad Naik";"BJP";"0";"12th Pass";"33";"55278302";"27002734";"No";"TALEIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Natty Po";"Samajwadi Janata Party (Rashtriya)";"0";"10th Pass";"34";"233000";"0";"No";"TALEIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Sanjay Korgaonka";"IND";"0";"12th Pass";"32";"120000";"0";"No";"TALEIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Vasudev Narayan Sharma";"IND";"0";"Not Given";"54";"5000";"0";"No";"TALEIGAO";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Kiran Kandolkar";"BJP";"0";"10th Pass";"40";"19261405";"3649629";"Yes";"TIVIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Dattaram Govind Sawant";"SHS";"0";"8th Pass";"64";"2094500";"80000";"No";"TIVIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Deelip Datta Chodanka";"GVP";"0";"Graduate";"62";"9001488";"0";"No";"TIVIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Indrakant Dattaram Korgaonka";"IND";"0";"5th Pass";"55";"1223700";"224630";"No";"TIVIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Nilkanth Halarnka";"NCP";" 1";"10th Pass";"48";"32145335";"3997855";"No";"TIVIM";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Vishwajit Rane";"INC";"0";"Post Graduate";"40";"156920001";"60045001";"Yes";"VALPOI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Gajendranath Ramkrishna Usgaoka";"IND";"0";"Post Graduate";"51";"606000";"0";"No";"VALPOI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Ravindra Talaulika";"IND";"0";"Others";"47";"8015843";"1796725";"No";"VALPOI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Satyavijay Naik";"BJP";" 1";"8th Pass";"50";"67454457";"13820015";"No";"VALPOI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Venkatesh Atmaram Dessa";"IND";"0";"5th Pass";"64";"34930998";"0";"No";"VALPOI";"GOA";"NORTH GOA";"2012";"Goa";"No Comment"
"Caetano R. Silva";"GVP";"0";"5th Pass";"53";"27857693";"0";"Yes";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Ashley Francis Dias";"IND";"0";"8th Pass";"35";"4579149";"0";"No";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Humberto Gomes";"IND";"0";"Graduate";"53";"73687886";"10638197";"No";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"John Fernandes";"AITC";"0";"10th Pass";"36";"34412553";"13874000";"No";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"P. Xavier Georg";"IND";"0";"12th Pass";"69";"2858000";"550000";"No";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Subhash Chodanka";"IND";"0";"8th Pass";"55";"4579149";"0";"No";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Valanka Alemao";"INC";"0";"Graduate Professional";"32";"17442698";"0";"No";"BENAULIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Ramesh Tawadkar";"BJP";"0";"Graduate Professional";"44";"8136255";"3166400";"Yes";"CANACONA";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Isidore Aleixinho Fernandes";"INC";"0";"Graduate";"60";"18063943";"2363504";"No";"CANACONA";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Sapnesh Desa";"AITC";" 2";"8th Pass";"34";"1800000";"500000";"No";"CANACONA";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Mathany Saldanha";"BJP";"0";"Post Graduate";"63";"76541600";"360864";"Yes";"CORTALIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Caitano Xav";"INC";"0";"10th Pass";"48";"7159241";"439963";"No";"CORTALIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Nelly Rodrigues";"GVP";"0";"Post Graduate";"52";"37012259";"281901";"No";"CORTALIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Ramakant Borka";"UGDP";" 1";"10th Pass";"49";"17654912";"708909";"No";"CORTALIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Tolentino Dsouza";"AITC";"0";"Graduate Professional";"47";"6372400";"0";"No";"CORTALIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Alina Saldhana";"BJP";"0";"Graduate Professional";"60";"28921581";"372944";"Yes";"CORTALIM (BYE ELECTION 02-06-2012)";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Subhash Naik";"BJP";"0";"Graduate";"59";"9780521";"0";"Yes";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Derick Dias";"JD(U)";"0";"Graduate";"44";"205179";"0";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Joaquim Alemao";"INC";"0";"5th Pass";"54";"312654570";"103024734";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"John Inacio Monteiro";"IND";"0";"Graduate Professional";"35";"1964936";"0";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Jose Alias Brany Fernandes";"UGDP";"0";"Post Graduate";"54";"6430624";"1000000";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Mario Morais";"AITC";"0";"Graduate Professional";"49";"17415000";"0";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Milagres Gonsalves";"IND";"0";"8th Pass";"50";"4045000";"20000";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
"Rony Rodrigues";"IND";"0";"12th Pass";"37";"158470";"0";"No";"CUNCOLIM";"GOA";"SOUTH GOA";"2012";"Goa";"No Comment"
