"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"M. ANJAN KUMAR YADAV";"INC";"0";"12th Pass";"39";"4250700";"810500";"Yes";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"ABDUS SATTAR MUJAHED";"Muslim League Kerala State Committee";"0";"Not Given";"37";"80000";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"ACHANTA BAPIRAJU";"IND";"0";"Graduate";"64";"281447";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"BANDARU DATTATRAYA";"BJP";"0";"Graduate";"57";"7363517";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"H.K. JAISWAL";"IND";"0";"Not Given";"62";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"HUMERA AZIZ";"AIMIM";"0";"Graduate";"34";"381000";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"KAILASH CHANDRA";"IND";"0";"12th Pass";"64";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"M.D. PAUL VEDANTH";"BSP";"0";"Graduate";"44";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"MEGHA MURALI";"PPOI";"0";"Not Given";"0";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"N. CHANDRA SHEKAR";"MCPI(S)";"0";"10th Pass";"47";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"PADM YADAGIRI";"IND";"0";"Not Given";"0";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"SEELAM NARAYANA";"IND";"0";"Post Graduate";"40";"2548000";"3602500";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
"SYED NAWAZ AHMED";"IND";"0";"10th Pass";"42";"0";"0";"No";"Secunderabad";"ANDHRA PRADESH";"2004";"Lok Sabha";"No Comment"
