"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Pandula Ravindra Babu";"TDP";"0";"Graduate Professional";"58";"27131000";"3000000";"Yes";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Aithabathula Jogeswara Venkata Butchi Maheswara Rao";"INC";" 1";"Post Graduate";"63";"12625844";"2504500";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Bunga Bhaskararao";"IND";"0";"12th Pass";"65";"2905000";"100000";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Geddam Sampada Rao";"BSP";" 1";"Graduate Professional";"44";"1174000";"100000";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Kasi Chandramouli S/o Satyanandam";"IND";"0";"Post Graduate";"28";"46513";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Konki Venkata Rao";"Republican Paksha (Khoripa)";"0";"Others";"53";"31500";"5000";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Kunche Peda Satyanarayana";"Pyramid Party of India";"0";"5th Pass";"43";"1240000";"140000";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Satyavathi Kommu";"IND";"0";"Illiterate";"41";"1399700";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Undru Gani Raju";"IND";" 1";"Post Graduate";"32";"31721";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Vaddi Winston Churchil";"IND";"0";"12th Pass";"46";"295000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Vijaya Chakravarthy Panthagada";"Republican Party of India (Khobragade)";"0";"Post Graduate";"61";"520000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Vijaya Harsha Kumar Geddam";"Jai Samaikyandhra Party";" 2";"Post Graduate";"54";"11384157";"4050000";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Viswarupu Pinip";"Yuvajana Sramika Rythu Congress Party";" 1";"Graduate Professional";"51";"28990944";"7977496";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
"Yalangi Ramesh";"IND";"0";"Post Graduate";"50";"170000";"25000";"No";"AMALAPURAM";"ANDHRA PRADESH";"2014";"Lok Sabha";"No Comment"
