"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RAVNEET SINGH";"INC";"0";"12th Pass";"33";"21821443";"300000";"Yes";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"BACHAN LAL";"LJP";"0";"12th Pass";"49";"8019000";"700000";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"BALWINDER SINGH";"SP";"0";"10th Pass";"42";"71000";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"DALJIT SINGH";"IND";"0";"Graduate Professional";"65";"5717000";"180000";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"DR. DALJIT SINGH CHEEMA";"SAD";"0";"Doctorate";"47";"10069147";"1251698";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"JASPAL SINGH";"IND";"0";"10th Pass";"47";"2503000";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"KEWAL KRISHAN";"BSP";"0";"Graduate";"49";"16982633";"1784000";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"MAHAN SINGH";"CPM";"0";"10th Pass";"61";"5373955";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"MANJIT KAUR";"DBSP";"0";"Illiterate";"37";"11000";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"MOHAN SINGH";"Akhil Rashtrawadi Party";"0";"10th Pass";"43";"808000";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RESHAM LAL KAHLON";"IND";" 1";"8th Pass";"37";"217495";"58000";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"SANSAR CHAND";"IND";"0";"Post Graduate";"70";"145000";"2182";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"SAT PAL";"IND";"0";"5th Pass";"30";"45000";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"VISHWANATH";"SHS";"0";"8th Pass";"48";"1938000";"0";"No";"ANANDPUR SAHIB";"PUNJAB";"2009";"Lok Sabha";"No Comment"
