"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"HARSIMRAT KAUR";"SAD";"0";"10th Pass";"42";"603100135";"13800";"Yes";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"BHAGWANT SINGH";"CPI(ML)(L)";"0";"Not Given";"28";"0";"15000";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"CHODHARI RAM CHAND";"All India Bharti Jug Party";"0";"8th Pass";"56";"212000";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"DYAL CHAND";"IND";"0";"Illiterate";"49";"60000";"250000";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"GEETA RANI";"Akhil Bharatiya Shivsena Rashtrawadi";"0";"10th Pass";"45";"110000";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"HARDEV SINGH";"IND";"0";"Illiterate";"43";"108800";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"HARDEV SINGH ARSHI";"CPI";"0";"Graduate";"59";"4520665";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"JAGROOP SINGH";"IND";"0";"8th Pass";"37";"102600";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"KEWAL SINGH";"IND";"0";"5th Pass";"52";"2105104";"2402335";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"KIRANJIT SINGH";"LJP";" 1";"10th Pass";"40";"74900";"26500";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"LAKHWINDER SINGH";"All India Dalit Welfare Congress";"0";"8th Pass";"27";"10000";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"NAVNEET";"SHS";"0";"12th Pass";"38";"611000";"225000";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"NIRMAL SINGH";"IND";"0";"10th Pass";"29";"2050000";"1450000";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"PARVEEN HITESHI";"IND";"0";"Others";"33";"95000";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RAJ KAMAL";"RVNP";"0";"Graduate";"35";"643000";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RAJA SINGH";"IND";"0";"Illiterate";"50";"931400";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RAJNISH KUMAR";"IND";"0";"10th Pass";"44";"1200";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RANINDER SINGH";"INC";" 3";"Graduate";"41";"144050907";"5451222";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RAVJINDER SINGH";"IND";"0";"12th Pass";"32";"68459";"0";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"SURESH KUMAR";"IND";"0";"12th Pass";"63";"1630000";"508000";"No";"BATHINDA";"PUNJAB";"2009";"Lok Sabha";"No Comment"
