"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"MOHINDER SINGH KAYPEE";"INC";"0";"Graduate Professional";"53";"48196591";"125000";"Yes";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"ASHOK KUMAR";"BGTD";"0";"Not Given";"51";"25000";"30000";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"DR. RAJINDER KUMAR";"SP";"0";"Graduate";"33";"102586";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"HANS RAJ HANS";"SAD";"0";"12th Pass";"47";"107839878";"1604586";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"HANS RAJ PABWAN";"IND";"0";"Graduate";"43";"50000";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"HARI MITTER";"IND";"0";"5th Pass";"38";"51500";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"JAGJIVAN RAM BHARTI";"RPI";"0";"12th Pass";"39";"6100000";"569400";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"MOHINDER SINGH";"IND";"0";"8th Pass";"54";"274792";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"MOHINDER SINGH GILL";"IND";"0";"Literate";"61";"193690";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"NAV VIKAS";"LJP";"0";"12th Pass";"28";"2565500";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RAJINDER SINGH";"LTSD";"0";"8th Pass";"42";"52981";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"RAKESH KUMAR BHAGAT";"IND";"0";"10th Pass";"43";"62000";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"SANJEEV KUMAR RAHELA";"IND";"0";"8th Pass";"30";"1564000";"0";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
"SURJIT SINGH";"BSP";"0";"Graduate";"63";"18760423";"1467114";"No";"Jalandhar";"PUNJAB";"2009";"Lok Sabha";"No Comment"
