"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Karadi Sanganna Amarappa";"BJP";" 1";"10th Pass";"64";"28725791";"22475333";"Yes";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Annojirao.G";"Sarva Janata Party";"0";"12th Pass";"43";"2926000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Bandimath Sharanayya";"Uttama Prajaakeeya Party";"0";"8th Pass";"37";"63000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Comrade B.Basavalingappa";"Marxist Leninist Party of India (Red Flag)";"0";"12th Pass";"42";"4055000";"794764";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Hemaraj Veerapu";"CPI(ML) Red Star";"0";"Graduate";"44";"50000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"K.Rajashekar Basavaraj Hitnal";"INC";"0";"12th Pass";"38";"84922164";"38412374";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Mallikarjun Hadapad";"IND";"0";"Literate";"48";"1297000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Nagaraj Kalal";"IND";"0";"8th Pass";"44";"6798500";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Pa.Ya. Ganesh";"IND";"0";"Graduate";"45";"1895206";"461484";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Satishreddy";"IND";"0";"Graduate Professional";"28";"82000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Shivaputrappa. Gumagera";"BSP";"0";"5th Pass";"49";"8475000";"1200000";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Suresh Gouda Mundinama";"IND";"0";"5th Pass";"39";"3140000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Suresh.H";"IND";"0";"Post Graduate";"34";"177000";"0";"No";"KOPPAL";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
