"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"G M Siddeshwar";"BJP";"0";"10th Pass";"67";"380164932";"14670809";"Yes";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"A T Dadakhalanda";"IND";"0";"10th Pass";"37";"130139";"20403";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Abdul Nazeer Sab";"IND";"0";"5th Pass";"59";"1628000";"80000";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"B V Tippeswamy Goshal";"IND";"0";"8th Pass";"48";"385000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Barkath Al";"IND";"0";"12th Pass";"50";"1338417";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"C M Manjunatha Swam";"IND";"0";"Others";"36";"2050000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Dr Sridhara Udupa";"IND";"0";"Graduate Professional";"67";"2214000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Ganesha B A";"Uttama Prajaakeeya Party";"0";"Others";"27";"216519";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"H B Manjappa";"INC";"0";"10th Pass";"51";"30895000";"1412482";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"H Eshwarappa";"IND";"0";"Literate";"65";"2120000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Harish Hall";"IND";"0";"12th Pass";"37";"4626000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"M B Veerabhadrappa";"IND";"0";"12th Pass";"59";"100000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Madhu T G";"SUCI(C)";"0";"Graduate";"30";"3208122";"93750";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Manjunatha Marikoppa";"IND";"0";"10th Pass";"32";"514500";"58000";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Mohamed Hayath";"IND";"0";"Graduate";"35";"295000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Mohammed Aleemulla";"IND";"0";"12th Pass";"37";"540000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Ravindra Naval";"Indian Labour Party (Ambedkar Phule)";"0";"Others";"66";"234986";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"S K Afzalkha";"IND";"0";"8th Pass";"35";"105000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Shashikumar R N";"IND";"0";"Post Graduate";"29";"2177102";"600000";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Siddappa B H";"BSP";" 2";"Post Graduate";"64";"776000";"400000";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Subhan Kha";"IND";"0";"Post Graduate";"52";"1020000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"Syed Zabiulla K";"IND";"0";"12th Pass";"55";"1310000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"V Iqbal Ahamed";"IND";"0";"5th Pass";"50";"7728000";"0";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
"V Manjunathacha";"IND";"0";"Graduate";"52";"66318484";"48071531";"No";"DAVANAGERE";"KARNATAKA";"2019";"Lok Sabha";"No Comment"
