"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Hans Raj Hans";"BJP";"0";"10th Pass";"57";"130937732";"47897494";"Yes";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Adit";"IND";" 1";"Graduate";"25";"18505";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Charan Singh ""Babrik""";"IND";"0";"8th Pass";"50";"205330";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Gaurav Bhatia";"Mazdoor Kirayedar Vikas Party";"0";"8th Pass";"31";"283000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Gugan Singh";"AAP";"0";"8th Pass";"70";"12853787";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ishwar Mansukh Ishu";"Satya Bahumat Party";" 1";"8th Pass";"34";"125718";"20000";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Madan Lal Balmik";"Rashtriya Samrasta Party";" 1";"10th Pass";"66";"2637085";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Nav";"IND";"0";"12th Pass";"33";"4375000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Rajesh Lilothia";"INC";"0";"Post Graduate";"53";"44456251";"79000";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ram Kuma";"Bhartiya Pragatisheel Congress";"0";"Graduate";"62";"28000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Suresh Kuma";"Socialist Janata Party";"0";"Graduate Professional";"65";"25320000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
