"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Gautam Gambhir";"BJP";" 1";"12th Pass";"37";"1471587789";"342035860";"Yes";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ajay Chaudhary";"Aapki Apni Party (Peoples)";"0";"12th Pass";"42";"559000";"180000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Amanullah Ahmed";"Bhartiya Insan Party";"0";"10th Pass";"34";"7944500";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Anupam Tripath";"Bhartiya Kisan Party";"0";"Graduate Professional";"38";"3071500";"700000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Arvinder Singh Lovely";"INC";"0";"Graduate";"50";"50452066";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ashok Surana";"IND";"0";"Graduate";"44";"112354277";"2250000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Atish";"AAP";" 1";"Post Graduate";"37";"12012824";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"D. Durga Prasad";"Challengers Party";"0";"Graduate Professional";"53";"47138000";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Deepti Nadella";"Pyramid Party of India";"0";"Post Graduate";"38";"9062141";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Hafiz Burhanudd";"The National Road Map Party of India";"0";"Post Graduate";"57";"6645000";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Harbalwinder Singh";"IND";"0";"Post Graduate";"38";"143303628";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Hitesh Kuma";"Jai Prakash Janata Dal";"0";"Post Graduate";"38";"53725000";"3000000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Krishan Singh Chauha";"Peoples Party of India (Democratic)";"0";"Doctorate";"56";"26415314";"750832";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Manjeet Singh";"Rashtra Nirman Party";"0";"Graduate Professional";"31";"6240443";"230501";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Manju Chhibb";"RPI(A)";"0";"Graduate";"64";"31868000";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Manoj Kumar Gupta";"IND";"0";"Post Graduate";"42";"35324";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Mohan Lal Sharma";"Satya Bahumat Party";"0";"Post Graduate";"72";"20428012";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Mukesh Jadly";"Uttarakhand Pragatisheel Party";"0";"Post Graduate";"48";"12504856";"950000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Neeru Mongia";"PRISM Party";"0";"Graduate Professional";"40";"21370288";"1980000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Rahimuddin Shah";"IND";"0";"10th Pass";"39";"938785";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Raj Kumar Dhingiya";"IND";"0";"Post Graduate";"40";"708293";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ravi Kuma";"IND";"0";"Graduate";"53";"39705621";"334500";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Sanjay Kuma";"BSP";"0";"12th Pass";"48";"4693400";"845000";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Satish Kumar Prajapat";"Mazdoor Kirayedar Vikas Party";"0";"8th Pass";"48";"4114657";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Shiv Kuma";"IND";"0";"5th Pass";"45";"1198000";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Surender Gupta";"National Apni Party";"0";"5th Pass";"43";"590000";"0";"No";"EAST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
