"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ramesh Bidhuri";"BJP";" 2";"Graduate Professional";"57";"180052708";"2038454";"Yes";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Aditya Kumar Nav";"Hum Bhartiya Party";"0";"12th Pass";"34";"2044023";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Birju Nayak";"IND";"0";"Graduate";"44";"4589741";"130000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Dalbir Singh Malik";"Voters Party International";"0";"12th Pass";"56";"69949801";"5181183";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Deepak Kuma";"Aapki Apni Party (Peoples)";"0";"8th Pass";"41";"6254000";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Desh Kuma";"Akhil Bharatiya Jan Sangh";"0";"Graduate";"56";"611000";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Dilip Kuma";"Sanatan Sanskriti Raksha Dal";"0";"Graduate";"44";"4856379";"586000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Dr. Mahender Singh Churiyana";"Peoples Party of India (Democratic)";"0";"Post Graduate";"61";"32015000";"1150000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Dr. Suman Yadav";"Jai Maha Bharath Party";"0";"Doctorate";"42";"24054066";"1600000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Harsh Nath Verma";"IND";"0";"8th Pass";"61";"50000";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Jitendra";"PRISM Party";"0";"Graduate Professional";"40";"4392289";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"K Roshan Kuma";"Pyramid Party of India";"0";"Others";"53";"3217000";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Mathews";"Bhartiya Insan Party";"0";"Graduate";"63";"592000";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Mohan Kumar Gupta";"Mazdoor Kirayedar Vikas Party";"0";"Graduate";"31";"1948254";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Naise Kha";"IND";"0";"5th Pass";"60";"260500";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Navanit";"National Youth Party";" 2";"Post Graduate";"40";"94043";"1150000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Raghav Chadha";"AAP";"0";"Graduate Professional";"30";"1647954";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Rajendra Prasad Gupta";"Parivartan Samaj Party";"0";"Post Graduate";"49";"278181";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ram Khelawa";"Proutist Bloc, India";"0";"10th Pass";"50";"2602100";"108000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Roshan Kumar Choudhary";"IND";"0";"12th Pass";"0";"29000";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Sandeep";"Rashtriya Jan Adhikar Party";"0";"8th Pass";"36";"1206152";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Siddhant Gautam";"BSP";"0";"Post Graduate";"52";"7797516";"900000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Sobran Singh Chauha";"Rashtriya Rashtrawadi Party";"0";"Graduate";"63";"5643963";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Sumedha Bodh";"Jan Samman party";"0";"Post Graduate";"35";"1378221";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Sunil Kuma";"IND";"0";"10th Pass";"39";"2031247";"0";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Vijend";"INC";"0";"Graduate";"33";"121525000";"31967000";"No";"SOUTH DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
