"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Parvesh Sahib Singh";"BJP";"0";"Post Graduate";"41";"155195014";"40097329";"Yes";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Baidyanath Sah";"Proutist Bloc, India";"0";"Graduate Professional";"53";"5240190";"211300";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Balbir Singh Jakha";"AAP";"0";"Graduate Professional";"47";"32894288";"4161197";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Balbir Singh S/O Dayaram Chaudhary";"IND";"0";"Graduate";"56";"2629592";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Daya Nand Vats";"RPI(A)";"0";"Post Graduate";"62";"10570909";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Dharambir Singh";"Rashtriya Janshakti Party (Secular)";"0";"10th Pass";"57";"499904";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Harsh Vardhan Shukla";"IND";"0";"Graduate Professional";"26";"508722";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Iqbal Singh (Sonu)";"IND";" 1";"8th Pass";"45";"10436974";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Janak Raj Rana";"Akhand Rashtrawadi Party";"0";"Graduate Professional";"57";"41572000";"700000";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Kulwinder Singh Mehta";"Pyramid Party of India";"0";"12th Pass";"54";"1762088";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"M. Mishra";"IND";"0";"Graduate Professional";"41";"6425058";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Mahabal Mishra";"INC";" 3";"12th Pass";"65";"450721618";"2814393";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Manmohan Singh";"Rashtra Nirman Party";"0";"Post Graduate";"58";"35166395";"12015";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Navin Chandra Das";"IND";"0";"Graduate";"69";"8044000";"1280000";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Poonam";"Peoples Party of India (Democratic)";"0";"Graduate";"48";"4189796";"1271875";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Pravesh Sharma";"IND";"0";"Post Graduate";"36";"5421404";"926560";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Probir Dutta";"Satya Bahumat Party";"0";"Post Graduate";"44";"6093819";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Rajiv Kuma";"IND";"0";"Graduate Professional";"51";"140037";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Ramesh Chand Verma";"IND";"0";"5th Pass";"58";"9684561";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Shashijeet";"National Youth Party";"0";"12th Pass";"44";"1173350";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Shish Pal Singh";"PRISM Party";"0";"5th Pass";"64";"2362891";"0";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Sita Saran S";"BSP";"0";"10th Pass";"40";"15707415";"400000";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
"Vikash Kumar Mohal";"Aapki Apni Party (Peoples)";"0";"12th Pass";"25";"108973";"25000";"No";"WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2019";"Lok Sabha";"No Comment"
