"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DHANARAJU. K";"PMK";"0";"Doctorate";"47";"2658860";"0";"Yes";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"ARASAN. K";"IND";"0";"Illiterate";"50";"170000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"ASHOK KUMAR. P N";"IND";"0";"12th Pass";"35";"42800";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"ELLANGOVAN. ARANGA";"IND";" 1";"Literate";"51";"13664000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"GOPALAKRISHNAN. P";"JD(U)";"0";"Graduate Professional";"32";"1020500";"2500428";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"INIYADAYALAN. G";"IND";"0";"10th Pass";"51";"545000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"KASI. G";"IND";"0";"8th Pass";"37";"20000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"KUZANDAIVELU. T";"IND";"0";"10th Pass";"35";"40000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"MOHAMED ALI JINNA. M";"IND";"0";"8th Pass";"42";"80000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"NAVANEETHE KRISHNAN. B";"IND";"0";"Graduate";"33";"65000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"PERUMAL. S";"IND";"0";"10th Pass";"67";"105500";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"RANGANATHAN. S";"IND";"0";"10th Pass";"48";"7175000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"SALVAM. M";"IND";"0";"5th Pass";"31";"20000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"SEKAR. I M";"IND";"0";"5th Pass";"42";"1456017";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"SOUNDARARAJAN. N K";"IND";"0";"10th Pass";"27";"75000";"0";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"VEETHUS DURAI RAJ. L";"IND";"0";"Post Graduate";"39";"642000";"10000";"No";"TINDIVANAM";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
