"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"BAALU, T. R.";"DMK";"0";"Graduate";"62";"27444755";"0";"Yes";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"BADER SAYEED ( TMT)";"ADMK";"0";"Graduate Professional";"57";"36913221";"1849088";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"MOHAN RAJ, J";"JJ";" 1";"Graduate";"52";"6940000";"6000";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"NAVAMANI, T";"JP";"0";"Graduate";"32";"172000";"0";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"SIVAKUMAR. PON";"IND";"0";"Graduate";"30";"81028";"34012";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"SRINIVASAN, V R. ALIAS LOVE SRINI";"IND";"0";"12th Pass";"67";"0";"0";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"SURYANARAYANAN, R";"IND";"0";"Others";"56";"3907800";"0";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"VASUDEVAN";"BSP";" 1";"12th Pass";"42";"63000";"0";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
"VIVEKANANDA, S";"IND";"0";"10th Pass";"54";"136148";"1470910";"No";"Madras South";"TAMIL NADU";"2004";"Lok Sabha";"No Comment"
