"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vishnu Dayal Ram";"BJP";"0";"Graduate";"68";"32273873";"90922";"Yes";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Amindra Paswa";"Bhartiya Lok Seva Dal";"0";"10th Pass";"33";"3787000";"75000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Anjana Bhuiya";"BSP";"0";"8th Pass";"47";"12484775";"2512110";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Baban Bhuiya";"Jai Prakash Janata Dal";"0";"12th Pass";"31";"200426";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Balkesh Prasad Paswa";"Ambedkar National Congress";"0";"10th Pass";"54";"11100511";"500000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Dinesh Ram";"IND";" 1";"10th Pass";"40";"1750038";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Ghuran Ram";"RJD";" 5";"Graduate";"51";"15227170";"793697";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Jorawar Ram";"IND";" 1";"Literate";"69";"22700000";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Madan Ram";"CPI(ML) Red Star";"0";"12th Pass";"52";"843000";"105000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Prayag Ram";"Proutist Sarva Samaj";"0";"Graduate";"45";"244200";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Ramji Paswa";"IND";" 1";"Graduate";"65";"6801000";"50000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Satyendra Kumar Paswa";"IND";"0";"12th Pass";"40";"10585000";"200000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Shravan Kumar Rav";"IND";"0";"10th Pass";"37";"955600";"22000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Shyam Narayan Bhuiya";"Bahujan Mukti Party";" 2";"8th Pass";"61";"17130000";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Sushma Mehta";"CPI(ML)(L)";" 3";"12th Pass";"40";"3545751";"412090";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Uday Kumar Paswa";"Jan Sangharsh Virat Party";"0";"10th Pass";"0";"477000";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Umesh Kumar Paswa";"Voters Party International";"0";"10th Pass";"34";"1000000";"50000";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Vijay Kuma";"IND";"0";"12th Pass";"28";"2116596";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
"Vijay Ram";"IND";"0";"8th Pass";"36";"131000";"0";"No";"PALAMU";"JHARKHAND";"2019";"Lok Sabha";"No Comment"
