"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Anurag Singh Thakur";"BJP";" 10";"Graduate";"39";"46535803";"2074555";"Yes";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Amin Chand";"IND";"0";"5th Pass";"55";"277443";"0";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Ashish Kuma";"IND";"0";"Graduate Professional";"34";"900";"0";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Dev Raj Bhardwaj";"IND";"0";"Others";"61";"512130100";"300000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Kamal Kanta Batra";"AAP";"0";"10th Pass";"69";"23643190";"0";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Rajinder Singh Rana S/o Gian Singh";"IND";"0";"10th Pass";"47";"27415000";"4050000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Rajinder Singh Rana S/o Late Shri Sukh Ram";"INC";"0";"Graduate";"48";"228697768";"21000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Rakesh Choudhary";"BSP";" 1";"10th Pass";"38";"21668407";"900000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Shiv Datt";"SHS";"0";"Graduate Professional";"61";"1516005";"82731";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
"Urmila";"SP";"0";"5th Pass";"58";"2230000";"42000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"2014";"Lok Sabha";"No Comment"
