"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"BIPIN KUMAR PASWAN";"NBNP";"0";"8th Pass";"26";"510000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"BRAHMANAND MANDAL";"IND";" 1";"Graduate";"55";"239000";"700000";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"KUNDAN KUMAR";"BJJD";" 1";"Literate";"33";"348000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"LOKNATH KUSHWAHA";"BMF";" 1";"Literate";"64";"50000";"38";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"MANNU MAHTO";"BSP";"0";"Literate";"32";"1325000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"NARESH MAHTO";"IND";"0";"12th Pass";"36";"25000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"PRAMOD KUMAR";"IND";"0";"Post Graduate";"42";"525131";"10500";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"PRAMOD KUMAR SINGH";"Akhil Bharatiya Desh Bhakt Morcha";"0";"Graduate";"40";"384000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"RADHIKA RAMAN SINGH";"IND";"0";"Graduate";"58";"1000000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"RAJENDRA PRASAD SINGH";"IND";"0";"Graduate";"59";"646000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"RAM BADAN ROY";"RJD";" 1";"Post Graduate";"54";"5086010";"857332";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"RAM LAKHAN SINGH";"INC";" 1";"Post Graduate";"51";"14824621";"205773";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"RAMDEO SINGH YADAV";"IND";" 4";"Graduate";"59";"4674507";"459782";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"RAMENDRA MOHAN RAJESH";"RSWD";" 1";"Post Graduate";"37";"671331";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SHAILENDRA KUMAR";"IND";"0";"12th Pass";"40";"604000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SHANKAR LAL CHOKHANI";"IND";"0";"10th Pass";"51";"22573";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SURYODAY PASWAN";"IND";"0";"Graduate";"35";"5000";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"UCHIT KUMAR";"IND";" 2";"12th Pass";"36";"0";"0";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
"UMA SHANKAR BHAGAT ALIAS TUNTUN BHAIYA";"IND";"0";"10th Pass";"46";"135100660";"36398744";"No";"MUNGER";"BIHAR";"2009";"Lok Sabha";"No Comment"
