"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Sushil Kumar Singh";"JD(U)";" 4";"Post Graduate";"43";"20887871";"741199";"Yes";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Amerika Mahto";"Shoshit Samaj Dal";"0";"8th Pass";"48";"515000";"0";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Anil Kumar Singh";"RSWD";"0";"Graduate";"36";"14375000";"245000";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Aslam Ansa";"IND";"0";"Graduate Professional";"38";"1361800";"0";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Indra dev Ram";"IND";"0";"5th Pass";"58";"181200";"5000";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Nikhil Kuma";"INC";"0";"Post Graduate";"67";"49538249";"1774038";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Puna Das";"IND";"0";"5th Pass";"34";"92500";"0";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Ram Kumar Mehta";"LTSD";"0";"Doctorate";"37";"1813200";"833003";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Ram SwarupYadav";"IND";"0";"12th Pass";"35";"2221000";"0";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Santosh Kuma";"IND";" 3";"12th Pass";"40";"19372645";"463500";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Shakil Ahmad Kha";"RJD";"0";"Graduate Professional";"61";"7590893";"240000";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Uday Paswa";"IND";"0";"8th Pass";"41";"1250000";"0";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
"VijayPaswa";"BSKP";"0";"12th Pass";"48";"58000";"0";"No";"Aurangabad";"BIHAR";"2009";"Lok Sabha";"No Comment"
