"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"BHUDEO CHOUDHARY";"JD(U)";"0";"Graduate Professional";"46";"4079000";"289192";"Yes";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"ARJUN MANJHI";"JGP";"0";"8th Pass";"45";"310000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"ASHOK CHOUDHARY";"INC";" 1";"Doctorate";"42";"3455071";"16950";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"BHAGWAN DAS";"BSP";"0";"12th Pass";"61";"3815529";"250000";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"BILAKSHAN RAVIDAS";"IND";"0";"Doctorate";"51";"2730600";"1000000";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"GAJADHAR RAJAK";"CPI";"0";"Literate";"63";"698173";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"GULAB CHANDRA PASWAN";"RKJP";"0";"Graduate";"58";"100000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"JAY SEKHAR MANJHI";"IND";"0";"8th Pass";"48";"158000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"KAPILDEO DAS";"IND";"0";"Graduate";"55";"2665000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"NUNDEO MANJHI";"JVM(P)";"0";"Graduate";"54";"670000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"OM PRAKASH PASWAN";"LTSD";" 3";"8th Pass";"62";"3950000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"PAPPU RAJAK";"IND";"0";"8th Pass";"40";"315000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"PRASADI PASWAN";"JMM";" 2";"10th Pass";"37";"2346500";"1000000";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SARYUG PASWAN";"IND";"0";"10th Pass";"65";"390500";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SHYAM RAJAK";"RJD";" 2";"Graduate";"56";"6031237";"876644";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SUBHASH PASWAN";"STPI";"0";"Graduate";"36";"91000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"UPENDRA RAVIDAS";"Samata Party";"0";"10th Pass";"30";"19315000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"VIJAY PASWAN";"IND";"0";"8th Pass";"29";"905000";"0";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
"YOGENDRA PASWAN";"IND";"0";"10th Pass";"37";"370000";"400000";"No";"JAMUI";"BIHAR";"2009";"Lok Sabha";"No Comment"
