"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Mahabali Singh";"JD(U)";" 3";"8th Pass";"54";"6194257";"0";"Yes";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Abdul Sata";"IND";"0";"Graduate Professional";"62";"595000";"489000";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Ajay Kuma";"RPI(A)";"0";"Graduate";"32";"325000";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Amavas Ram";"IND";" 1";"10th Pass";"50";"20000";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Awadhesh Kumar Singh";"INC";"0";"Graduate";"53";"8280506";"500000";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Girish Narayan Singh";"IND";"0";"5th Pass";"48";"597000";"75000";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Hari Prasad Singh";"IND";"0";"Literate";"63";"4150000";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Jyoti Rashm";"RSWD";" 1";"8th Pass";"30";"3836093";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Mundrika Yadav";"AD";"0";"10th Pass";"59";"6670766";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Pro. Kamata Prasad";"IND";"0";"Post Graduate";"46";"2013500";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Raj Kishor Misra";"Alpjan Samaj Party";"0";"10th Pass";"30";"770900";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Raja Ram Singh";"CPI(ML)(L)";" 2";"Graduate Professional";"53";"5659489";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Samiualla Mansoo";"Shoshit Samaj Dal";"0";"Graduate";"62";"917000";"0";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Satish Pandey";"IND";"0";"Literate";"27";"2401000";"25000";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
"Upendar Kumar Sharma";"BSP";" 1";"Not Given";"47";"24486783";"25000";"No";"KARAKAT";"BIHAR";"2009";"Lok Sabha";"No Comment"
