"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KIRTI AZAD";"BJP";" 3";"Graduate";"48";"9789047";"0";"Yes";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"ABDUR RAHIM";"IND";"0";"Literate";"49";"5100000";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"AJAY KUMAR JALAN";"INC";" 1";"Graduate";"49";"3727735";"90000";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"BHARAT YADAV";"IND";"0";"8th Pass";"54";"92550";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"DURGANAND MAHAVIR NAYAK";"BJJD";" 1";"Graduate Professional";"37";"2115000";"207807";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"GOVIND ACHARAY";"IND";"0";"10th Pass";"27";"390384";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"KUMARI SURESHWARI";"RMEP";"0";"Post Graduate";"60";"458200";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"LALBAHADUR YADAV";"IND";"0";"Others";"35";"180000";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"MD. ALI ASHRAF FATMI";"RJD";"0";"Post Graduate";"53";"4852469";"683521";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"MD. KHURSHID ALAM";"AD";"0";"Graduate Professional";"46";"593000";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"MD. NIZAMUDDIN";"IJP";"0";"8th Pass";"36";"1884900";"20000";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"PROF. HARERAM ACHARAY";"IND";"0";"Post Graduate";"49";"5073250";"0";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"SATYANARAYAN MUKHIA";"CPI(ML)(L)";" 1";"10th Pass";"41";"284463";"5000";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
"YUGESHWAR SAHNI";"BSP";" 4";"8th Pass";"55";"6384537";"24247";"No";"Darbhanga";"BIHAR";"2009";"Lok Sabha";"No Comment"
