"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Muzaffar Hussain Baig";"JKPDP";"0";"Post Graduate";"67";"200707183";"11401285";"Yes";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Ab Hamid Malik";"IND";"0";"Graduate Professional";"35";"10675000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Abdul Hussa";"IND";"0";"Others";"45";"21441634";"697808";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Abdul Rashid Sheikh";"IND";"0";"Graduate";"48";"2301000";"883000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Ashiq Hussain Ga";"IND";"0";"8th Pass";"31";"715000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Ayaz Ahmad Sof";"Gareeb Aadmi Party";"0";"8th Pass";"30";"10000";"350000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Bashir Ahmad Gojer Jagal";"PRISM";"0";"5th Pass";"46";"2300000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Ghulam Mohammad M";"BJP";"0";"Graduate Professional";"63";"16100000";"1380000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Mohd Abdullah Chatwal";"IND";"0";"10th Pass";"51";"3000000";"2000000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Mohd Shafi Bhat";"BSP";"0";"Graduate Professional";"52";"7050000";"300000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Nisar Ahmad Ahang";"IND";"0";"10th Pass";"34";"3813600";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Salam Ud Din Bajad";"JKPC";"0";"Graduate Professional";"65";"13721058";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Sharief-ud-din Shariq";"JKNC";"0";"Post Graduate";"79";"32214421";"500000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Syed Mohd Rafiq Shah";"JKNPP";"0";"Post Graduate";"44";"1808145";"800000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
"Tanveer Hussa";"IND";"0";"Graduate";"46";"1550000";"1200000";"No";"BARAMULLA";"JAMMU & KASHMIR";"2014";"Loksabha";"No Comment"
