"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RAVI PRAKASH VERMA";"SP";"0";"Graduate Professional";"44";"2916963";"246079";"Yes";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DAUD AHMAD";"BSP";"0";"10th Pass";"36";"3297068";"615190";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"HANSRAM PATEL";"AD";"0";"10th Pass";"44";"137500";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"HARISH KUMAR GUPTA";"IND";"0";"12th Pass";"45";"1550500";"715553";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"JAGDESH JAISAWAL";"IND";"0";"12th Pass";"48";"10000";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"JITENDRA";"IND";"0";"Post Graduate";"27";"102500";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"KESARI";"IND";"0";"Not Given";"41";"0";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"NARESH SINGH BHADORIYA";"IND";"0";"Graduate Professional";"40";"530855";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"OM PRAKASH VERMA";"IND";"0";"12th Pass";"28";"300000";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAI SINGH";"INC";"0";"Post Graduate";"60";"6577000";"1938000";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SANJAY PASI";"RSBP";"0";"Post Graduate";"26";"132800";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SHIV PRASAD VERMA";"IND";"0";"Post Graduate";"38";"175000";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SUKHRAJIYA DEVI (ALIAS) SUKHRANI";"IND";"0";"Literate";"42";"136500";"0";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"VINAY KATIYAR";"BJP";" 1";"Graduate";"45";"14544586";"2435000";"No";"Kheri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
