"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"ATIQUE AHAMAD";"SP";" 36";"8th Pass";"41";"33704071";"0";"Yes";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"AKHILESH KUMAR TRIPATHI";"SVSP";"0";"12th Pass";"38";"6500";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"AWADHESH KUMAR KUSHWAHA";"NBNP";"0";"Graduate";"46";"1237";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"BENI MADHAV BIND";"BJP";"0";"Graduate";"50";"1912008";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"CHAND PAL";"IND";"0";"8th Pass";"28";"250000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DINESH KUMAR SAINIK";"IND";"0";"Graduate Professional";"31";"45000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DIWAKAR MISHRA";"IND";"0";"12th Pass";"28";"4517";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DOODH NATH";"LP(S)";"0";"Not Given";"47";"0";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DR. NEERAJ";"IND";" 2";"Not Given";"39";"48463";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DR. SONELAL PATEL";"AD";" 2";"Doctorate";"53";"8828833";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"JAI PRAKASH";"IND";"0";"10th Pass";"42";"44000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"JAI SINGH YADAV";"IND";"0";"Post Graduate";"36";"15000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"KAREDEEN";"IND";"0";"8th Pass";"49";"80000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"KESHARI DEVI PATEL";"BSP";" 2";"Post Graduate";"46";"6125610";"211244";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"LALTA PRASAD YADAV";"RPD";"0";"Post Graduate";"48";"1029000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"LOK BAHADUR GOND";"GGP";"0";"Graduate";"43";"320000";"20000";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"NAGENDRA SINGH";"IND";"0";"12th Pass";"40";"92900";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAKESH CHANDRA PATEL";"RSBP";"0";"Graduate";"25";"40000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAM NATH PRIYADARSHI SUMAN";"RPI";"0";"Post Graduate";"60";"64279";"6939";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAM POOJAN PATEL";"INC";"0";"Post Graduate";"64";"14674600";"33446";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RANJOR SINGH";"IND";"0";"Not Given";"45";"20524";"10000";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SANJEEV KUMAR MISHRA";"IND";"0";"Post Graduate";"27";"93000";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SHAMEEM HASHMI";"IND";"0";"Literate";"35";"13703";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SHESH PURI";"RKSP";"0";"8th Pass";"32";"6325254";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"UMA DEVI VAISHYA";"IND";"0";"Graduate";"45";"2405443";"0";"No";"Phulpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
