"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"TUFANI SAROJ";"SP";"0";"Graduate";"45";"4558332";"0";"Yes";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"KAMALA PRASAD MUSAHAR";"AD";"0";"10th Pass";"37";"106100";"0";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"MATA PRASAD";"INC";"0";"12th Pass";"78";"2373396";"0";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"NIRBHAY";"GGP";"0";"Post Graduate";"26";"1000";"0";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"R A PRASAD";"BSP";"0";"Post Graduate";"58";"1978986";"136000";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAJENDRA";"CPI(ML)(L)";"0";"10th Pass";"32";"0";"25000";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAM MURTY";"IND";"0";"Not Given";"40";"10000";"0";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAMDAYAL";"RSMD";"0";"Not Given";"43";"122246";"0";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"VIDYASAGAR";"BJP";"0";"Graduate";"42";"3654783";"590444";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"VIRENDRA";"IND";"0";"10th Pass";"33";"2000";"0";"No";"Saidpur";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
