"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SANTOSH GANGWAR";"BJP";"0";"Post Graduate";"54";"7043413";"250154";"Yes";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"AKBAR AHMED DEMPI";"BSP";" 2";"Graduate";"57";"16124683";"115000";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"CHHADAMMI LAL SAGAR";"IND";"0";"Graduate Professional";"67";"2147577";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"CHIRAUNJI LAL";"IND";"0";"Illiterate";"63";"331500";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"GULJARI LAL";"NSP";"0";"12th Pass";"60";"849595";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"ISLAM SABIR";"SP";" 2";"12th Pass";"48";"5192000";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"JANISH";"IND";"0";"8th Pass";"29";"30000";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"NEM CHANDRA";"AD";"0";"12th Pass";"47";"743000";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"OMKAR SINGH";"IND";"0";"10th Pass";"33";"830000";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"PRAVEEN SINGH ARON";"INC";"0";"Graduate Professional";"47";"177736104";"11285000";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SAKIR HUSAIN";"IND";"0";"8th Pass";"41";"2163000";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SHAKEEL AHMAD ANSARI";"IND";"0";"Not Given";"48";"110000";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"VRAHASPATI GIRI";"SHS";"0";"Illiterate";"25";"606100";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"YOGENDRA PATEL";"IND";"0";"10th Pass";"26";"0";"0";"No";"Bareilly";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
