"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SHAILENDRA KUMAR";"SP";"0";"12th Pass";"46";"9337424";"1092000";"Yes";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"BAIJAL KUMAR";"JP";"0";"10th Pass";"43";"63500";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"Basudeo";"AD";"0";"12th Pass";"47";"2510000";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"DR. AMRIT LAL BHARTI";"BJP";"0";"Graduate Professional";"60";"3543292";"145128";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"GULAB SONKAR";"IJP";"0";"Post Graduate";"0";"205000";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"LAKHAN SINGH RAJ PASI";"BKRP";"0";"Not Given";"36";"8500";"3500";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"LAL CHANDRA HELA";"SHS";"0";"Not Given";"34";"510";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"MAHENDRA KUIMAR";"IND";"0";"Post Graduate";"30";"322600";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"MAHENDRA SINGH";"RSBP";"0";"Post Graduate";"28";"41822";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"PANCHAM LAL";"IND";"0";"Graduate";"0";"147056";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"SHASHI PRAKASH";"LJNSP";"0";"Graduate";"56";"1557314";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"VACHASPATI";"BSP";"0";"Post Graduate";"40";"9028902";"0";"No";"CHAIL";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
