"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"MULAYAM SINGH YADAV";"SP";" 2";"Post Graduate";"63";"11541224";"41235";"Yes";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"ANAND BIHARI";"IND";"0";"8th Pass";"0";"1707000";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"ASHOK KUMAR";"IND";"0";"Post Graduate";"38";"2680000";"25000";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"ASHOK SHAKYA";"BSP";"0";"Graduate";"35";"861913";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"BALRAM SINGH YADAV";"BJP";"0";"Graduate";"58";"18256404";"708663";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"GENDA LAL PAL";"LP(S)";"0";"10th Pass";"50";"74000";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"MITRA PAL";"BMP(AI)";"0";"12th Pass";"45";"3273000";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"Rakesh Kumar S/o Shri Pratap Singh";"IND";"0";"10th Pass";"33";"260000";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"Rakesh Kumar S/o Shri Shaitan Singh";"IND";"0";"Graduate";"25";"200000";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"RAM PRAKASH";"IND";"0";"12th Pass";"52";"230000";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"TEKCHANDRA";"IND";"0";"Post Graduate";"28";"250330";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"THA. RAJENDRA SINGH JADON";"INC";"0";"Graduate";"49";"2222618";"0";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
"VIJENDRA";"IND";"0";"10th Pass";"34";"10000";"7000";"No";"Mainpuri";"UTTAR PRADESH";"2004";"Lok Sabha";"No Comment"
