"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"GOVIND PRASAD MISHRA";"BJP";"0";"Graduate Professional";"60";"5187425";"0";"Yes";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ASHOK KUMAR SHAH";"BSP";"0";"Post Graduate";"34";"4779766";"0";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"BABOOLAL JAISWAL";"IND";"0";"10th Pass";"39";"1505000";"10000";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"INDRAJEET KUMAR";"INC";"0";"Graduate";"61";"13428842";"1437086";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"LOLAR SINGH URETI";"GMS";"0";"8th Pass";"29";"101500";"0";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MADAN MOHAN JAISWAL (ADVOCATE)";"IND";" 4";"Graduate Professional";"36";"1660000";"450000";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MAHENDRA BHAIYA (DIKSHIT)";"IND";"0";"10th Pass";"42";"20350000";"10563";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MANIK SINGH";"SP";"0";"Not Given";"44";"5292603";"0";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMAKANT PANDEY MALAIHNA";"IND";"0";"Post Graduate";"63";"4295000";"0";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"VEENA SINGH (VEENA DIDI)";"IND";"0";"Graduate";"56";"106367000";"0";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"VEENA SINGH NETI";"GGP";"0";"12th Pass";"34";"1825000";"0";"No";"Sidhi";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
