"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"NARENDRA SINGH TOMAR";"BJP";"0";"Graduate";"49";"3453203";"1780000";"Yes";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"AD. BAIJNATH KUSHWAHA";"SP";"0";"Post Graduate";"39";"235000";"50000";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ANITA HITENDRA CHOUDHARY";"BHBP";"0";"12th Pass";"32";"205000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"BALVEER SINGH DANDOTIYA";"BSP";" 4";"Graduate";"46";"22908043";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DEVENDRA SINGH SIKARWAR";"AIFB";"0";"Literate";"35";"145000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DHALLU (ALLAHBAKSH)";"IND";"0";"Literate";"60";"780000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"GANDRV";"IND";"0";"Not Given";"27";"350000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"JOGENDR";"IND";"0";"Not Given";"30";"287000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"JUGAL KISHOR PIPPAL";"CPM";"0";"Literate";"65";"1843106";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KALAWATI RAMESH ARGAL";"IND";"0";"Not Given";"31";"1254000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MAHESH JATAV";"IND";"0";"Graduate";"32";"36000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MAHESH SINGH JATAV";"IND";"0";"8th Pass";"29";"880000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"NARENDRA SINGH";"IND";"0";"12th Pass";"29";"471000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJVEER SINGH";"IND";"0";"Graduate";"29";"794000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM SEWAK";"IND";"0";"Not Given";"38";"186000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMBABU SINGH PARIHAR";"LJP";"0";"12th Pass";"45";"58500";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMNIWAS KUSHWAH";"IND";"0";"12th Pass";"30";"219100";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMNIWAS RAWAT";"INC";" 1";"Post Graduate";"50";"7060140";"2265416";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SATYENDRA JAIN ""SHAMMI""";"IND";"0";"Post Graduate";"43";"209000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"USHA RAWAT";"IND";"0";"8th Pass";"34";"1070500";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"UTTAM SINGH MITTAL";"IND";"0";"8th Pass";"32";"147030";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"VIJAY KUMAR";"IND";"0";"Graduate";"32";"1281513";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"VISHANLAL AGARWAL (GOKAL M.P.)";"SVSP";"0";"10th Pass";"54";"51000";"600000";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"VIVEK APTE";"IND";"0";"Post Graduate";"45";"915000";"0";"No";"MORENA";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
