"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KAILASH JOSHI";"BJP";"0";"10th Pass";"79";"5885927";"0";"Yes";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"AHIRWAR LAKHANLAL PURVI";"RPI(A)";"0";"8th Pass";"42";"235000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"AMAR SINGH";"IND";"0";"5th Pass";"72";"4795500";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ANIL SINGH";"IND";"0";"Graduate";"30";"300000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ASHOK PAWAR";"PRSP";"0";"12th Pass";"47";"440000";"60000";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"BRAJENDRA CHATURVEDI URF GAPPU CHATURVEDI";"IND";"0";"Post Graduate";"35";"250000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"D. C. GUJARKAR";"IND";" 5";"Post Graduate";"52";"3323629";"216429";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DARSHAN SINGH RATHORE";"IND";"0";"10th Pass";"53";"3126500";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ER. ASHOK NARAYAN SINGH";"BSP";"0";"Graduate Professional";"54";"17603871";"2050000";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KAPIL DUBEY";"IND";"0";"10th Pass";"37";"179000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KARAN KUMAR KAROSIA URF KARAN JEEJA";"GGP";"0";"Literate";"41";"750";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MEHDI SIR";"IND";"0";"Graduate";"30";"224885";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MHOD. MUNAWAR KHAN KAUSAR";"SP";"0";"12th Pass";"44";"50159163";"7866881";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MUKESH SEN";"IND";"0";"10th Pass";"32";"514000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RADHESHYAM KULASTE";"GMS";"0";"5th Pass";"38";"14000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJESH KUMAR YADAV";"IND";"0";"Graduate";"42";"1435000";"574000";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM SAHAY YATRI (SHRIVASTAVA) URF RASHTRAVADI YATRI";"IND";"0";"Literate";"79";"335627";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMDAS GHOSLE";"RPI(D)";"0";"10th Pass";"54";"37275";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SANJEEV SINGHAL";"SVSP";"0";"Post Graduate";"42";"62000";"0";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SHAHNAWAZ";"IND";"0";"Post Graduate";"59";"628158";"2350000";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SHIV NARAYAN SINGH BAGWARE";"IND";"0";"Post Graduate";"60";"11856230";"160000";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SURENDRA SINGH THAKUR";"INC";" 1";"Graduate Professional";"55";"10322880";"2150000";"No";"BHOPAL";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
