"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"AJAB SINGH KUSHWAH";"BSP";" 1";"Not Given";"36";"4406000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ALOK JOSHI";"IND";"0";"12th Pass";"36";"210600";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ANAND KUMAR";"IND";"0";"8th Pass";"36";"500000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ANAND SINGH KUSHWAH RAMAYNE";"IND";"0";"8th Pass";"41";"5000";"12000";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ASHOK SINGH";"INC";"0";"Graduate";"48";"134970000";"24585900";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"AVTAR SINGH";"LJP";"0";"5th Pass";"38";"227000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DEEPAK KUMAR BANSAL RANGWALE";"IND";"0";"Graduate";"44";"2478356";"700000";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DEVENDRA BHARGAVA ADVOCATE";"ABHM";"0";"Post Graduate";"64";"3000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DR RAM GOPAL ADVOCATE";"RPI(A)";"0";"Post Graduate";"70";"3074000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"GAUTAM SINGH RAJPUT KUSHWAH";"RSMD";" 1";"Others";"42";"910000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"JAGADISH GOBARA";"IND";"0";"Not Given";"55";"1531500";"250000";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KAPTAN SINGH MASTER";"IND";"0";"12th Pass";"45";"1940000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KOMAL ANURAGI";"IND";"0";"Graduate";"34";"53000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"LAKHPAT SINGH KIRAR";"Ambedkar Samaj Party";"0";"Literate";"38";"1819000";"20000";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"PADAM SINGH DHAKAD";"IND";"0";"Post Graduate";"33";"2051000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"PANKAJ GOSWAMI";"BHBP";"0";"Literate";"30";"85000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJESH KUMAR SHARMA";"IND";"0";"Not Given";"34";"25000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM RATAN KUSHWAH";"IND";"0";"Not Given";"50";"25000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMESH CHANDRA SHARMA";"IJP";"0";"Post Graduate";"62";"2983000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SAEED KHAN DABBU";"IND";"0";"8th Pass";"40";"114000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SHRIKRISHNA ALIAS SIRIYA";"IND";"0";"Literate";"57";"33000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"YASMIN KHAN";"IND";"0";"Literate";"35";"146000";"0";"No";"Gwalior";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
