"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"JYOTI DHURVE";"BJP";"0";"Post Graduate";"43";"7135000";"638122";"Yes";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"ADHIVAKTA SHANKAR PENDAM";"IND";"0";"Post Graduate";"66";"6175000";"11000";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DR. SUKHDEV SINGH CHOUHAN";"SP";"0";"Post Graduate";"42";"2910000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"GULABRAV";"RDMP";"0";"10th Pass";"53";"1125000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"IMRATLAL MARKAM";"IND";"0";"Graduate";"58";"509000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KADAKSHING VADIVA";"IND";"0";"8th Pass";"27";"15000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KADMU SINGH KUMARE (K.S.KUMARE)";"GGP";" 1";"10th Pass";"59";"20000";"300000";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KALLUSINGH UIKEY";"GMS";"0";"8th Pass";"59";"125000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KAMAL SING";"IND";"0";"Literate";"45";"30000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"KRISHNA GOPAL PARTE";"IND";"0";"Graduate";"35";"170000";"100000";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MANGAL SINGH LOKHANDE";"SWJP";"0";"5th Pass";"51";"156800";"33000";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MOTIRAM MAVASE";"IND";"0";"5th Pass";"48";"75000";"250000";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"OJHARAM EVANE";"INC";"0";"Graduate";"54";"6560000";"803000";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMA KAKODIA";"BSP";"0";"Post Graduate";"50";"1739750";"76510";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SUNIL KUMAR KAWADE";"IND";"0";"12th Pass";"27";"405000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SUSHILKUMAR ALIS BALUBHAIYYA";"RPI(A)";"0";"Post Graduate";"39";"13600000";"0";"No";"Betul";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
