"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SUMITRA MAHAJAN (TAI)";"BJP";"0";"Post Graduate";"65";"7974006";"4429400";"Yes";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"AJIT KUMAR JAIN (PATWA)";"IND";"0";"8th Pass";"55";"660000";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"CHINTAN TRIVEDI";"IND";"0";"12th Pass";"27";"4160";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"DR. ANITA YADAV";"SP";"0";"Doctorate";"38";"229780";"243760";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"GAJENDRA SINGH GAUR";"IND";"0";"Graduate";"26";"418500";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"GHANSHYAM CHANDEL";"IND";"0";"Graduate";"50";"1342500";"19000";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"MOHAN CHOUHAN MALVIYA";"PRSP";"0";"8th Pass";"39";"665000";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"NAND KISHORE SONI";"IND";"0";"Not Given";"48";"1182725";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"PARMANAND METHARAM TOLANI";"IND";"0";"10th Pass";"49";"595500";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RADHESHYAM MUKATI";"LPSP";" 1";"12th Pass";"38";"2005000";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAHIM KHAN";"BSP";" 3";"12th Pass";"35";"1800000";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMSINGH";"RPIE";"0";"Literate";"61";"0";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"S. R. MANDLOI";"IND";"0";"8th Pass";"27";"0";"100000";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SAMADHAN NAIK";"RPI(A)";"0";"10th Pass";"59";"110500";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SANJAY SINGH BHADORIYA (PAPPU)";"RJD";"0";"Graduate";"45";"6184200";"860000";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SATYNARAYAN PATEL";"INC";" 1";"12th Pass";"41";"387505497";"1508521";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"SHIKHAR CHAND PATODI (JAIN)";"IND";"0";"Post Graduate";"52";"237500";"0";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
"VISHNU DAS";"IND";"0";"Post Graduate";"54";"300502";"166000";"No";"Indore";"MADHYA PRADESH";"2009";"Lok Sabha";"No Comment"
