"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vishnu Dayal Ram";"BJP";"0";"Graduate";"62";"24753886";"0";"Yes";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Ashok Ram";"IND";"0";"10th Pass";"34";"3099116";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Ghuran Ram";"JVM(P)";" 3";"Graduate";"46";"14586699";"1046647";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Jorawar Ram";"JD(U)";" 2";"12th Pass";"64";"16525000";"205000";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Kameshwar Baitha";"AITC";" 48";"10th Pass";"59";"1808000";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Laldev Ram";"Bahujan Mukti Party";"0";"12th Pass";"40";"7293888";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Manoj Kuma";"RJD";" 1";"Graduate";"41";"8357000";"2350000";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Rambadan Ram";"SP";"0";"Post Graduate";"57";"2450000";"800000";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Rampati Ranja";"BSP";"0";"Graduate";"58";"4445000";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Ravindra Kumar Rav";"IND";"0";"12th Pass";"30";"200000";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Shyam Lal Ram";"IND";"0";"Graduate";"27";"31205";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Sushma Mehta";"CPI(ML)(L)";" 6";"12th Pass";"41";"2305547";"651713";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
"Vinod Ram";"IND";"0";"12th Pass";"33";"1526001";"0";"No";"PALAMAU";"JHARKHAND";"2014";"Loksabha";"No Comment"
