"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Rafi Ahmed M";"JKPDP";"0";"12th Pass";"59";"211021792";"1399819";"No";"PAHALGAM";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Shabir Ahmad Shah";"BSP";"0";"10th Pass";"32";"150000";"0";"No";"PAHALGAM";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Sofi Yousuf";"BJP";" 1";"Illiterate";"47";"4640000";"0";"No";"PAHALGAM";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Gulzar Ahmad Wani";"INC";" 1";"Graduate";"52";"3050000";"0";"Yes";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Bashir Ahmad Wa";"IND";"0";"10th Pass";"48";"2812500";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Ishfaq Ahmad Shah";"JKNPP";"0";"Graduate Professional";"31";"85938";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Khalid Muzaffar Maqbool Da";"BJP";"0";"Graduate";"44";"1365500";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Mohammad Yousuf Ga";"IND";"0";"Doctorate";"51";"5898045";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Mushtaq Ahmad Bhat";"RPI(A)";"0";"Illiterate";"41";"60000";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Peerzada Mansoor Hussa";"JKPDP";" 1";"Others";"52";"28242823";"400000";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Reyaz Ahmad Kha";"JKNC";"0";"Graduate Professional";"50";"25844748";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Tanveer Hussain Kha";"IND";"0";"Graduate";"35";"24705000";"0";"No";"SHANGUS";"JAMMU & KASHMIR";"ANANTNAG";"2014";"Jammu & Kashmir";"No Comment"
"Usman Abdul Majid";"INC";" 1";"Graduate";"53";"45623230";"1408000";"Yes";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Abdul Rehman Thik";"BJP";"0";"8th Pass";"40";"2440000";"0";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Abdullah Wa";"JKNC";"0";"10th Pass";"55";"22835000";"100000";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Gh Ahmad Bhat";"IND";"0";"10th Pass";"61";"12090000";"220000";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Javeed Ahmad Shah";"BSP";"0";"12th Pass";"46";"2600000";"0";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Manzoor Ahmad Baba";"All J&K Kissan Mazdoor Party";"0";"5th Pass";"44";"1170000";"0";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Iqbal Zarga";"AIFB";"0";"8th Pass";"29";"40000";"0";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Shafi Kha";"IND";"0";"8th Pass";"36";"7765000";"238000";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Mohd. Shafi M";"IND";"0";"Post Graduate";"61";"47305000";"225000";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Mohmmad Ismail Bhat";"J&K Peoples Conference";"0";"Post Graduate";"59";"732000";"0";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Nazir Ahmad Malik";"IND";"0";"Graduate Professional";"52";"2530000";"450000";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Nizamuddin Bhat";"JKPDP";"0";"Graduate Professional";"67";"22601800";"897833";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Sheikh Waseem Ba";"IND";"0";"Not Given";"27";"20600000";"0";"No";"BANDIPORA";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Nazir Ahmad Khan Gurezi";"JKNC";"0";"Graduate";"49";"21191000";"500000";"Yes";"GUREZ";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Fakir Mohd. Kha";"INC";"0";"Graduate Professional";"56";"24635000";"0";"No";"GUREZ";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Gh. Rasool Bhat";"IND";"0";"10th Pass";"41";"11150000";"0";"No";"GUREZ";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Mohd. Ismail Lo";"JKPDP";"0";"12th Pass";"47";"1981878";"0";"No";"GUREZ";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Mohd. Akbar Lone";"JKNC";"0";"Graduate Professional";"67";"76300000";"254000";"Yes";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Gh Mohammad Parray";"IND";"0";"8th Pass";"46";"10030000";"0";"No";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Ghulam Rasool Malik";"JKNPP";"0";"8th Pass";"55";"1395500";"0";"No";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Imtiyaz Ahmad Parray";"INC";"0";"12th Pass";"29";"7725000";"11107";"No";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Nazir Ahmad Wa";"IND";" 1";"12th Pass";"35";"3645000";"0";"No";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Qawamudin Sheikh";"J&K Peoples Conference";"0";"Post Graduate";"52";"2132600";"2172200";"No";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Yasir Resh";"JKPDP";"0";"12th Pass";"39";"134103377";"93854235";"No";"SONAWARI";"JAMMU & KASHMIR";"BANDIPUR";"2014";"Jammu & Kashmir";"No Comment"
"Javid Hassan Baig";"JKPDP";"0";"Graduate";"50";"59329000";"780000";"Yes";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Altaf Jameel Lo";"IND";"0";"Graduate";"30";"1205279";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ashiq Hussain Gana";"IND";"0";"8th Pass";"31";"1040000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh Hassan Rah";"JKNC";"0";"10th Pass";"57";"1724100";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gulam Ud Din Gulsha";"IND";"0";"Graduate";"52";"9770000";"30000";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gulshan Sanhotra";"JKNPP";"0";"8th Pass";"60";"2050000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Afsar Kha";"All J&K Kissan Mazdoor Party";"0";"8th Pass";"42";"30000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Aslam Deeda";"IND";"0";"Post Graduate";"58";"23881262";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Maqbool M";"IND";"0";"Graduate Professional";"56";"105750000";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Yousuf Da";"J&K Peoples Conference";"0";"Graduate";"49";"9041400";"0";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Salman Anees Soz";"INC";"0";"Post Graduate";"44";"60664303";"22251702";"No";"BARAMULLA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Abbas Wani";"JKPDP";"0";"12th Pass";"49";"11669418";"523097";"Yes";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Abdul Ahad Sheikh";"All J&K Kissan Mazdoor Party";"0";"8th Pass";"62";"1720280";"0";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Dr Sheikh Mustafa Kamal";"JKNC";"0";"Graduate Professional";"71";"124735246";"22758";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ghulam Hassan M";"Jammu & Kashmir Democratic Party Nationalist";"0";"Graduate Professional";"64";"39394523";"0";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ghulam Mohi Ud Din Malla";"JKNPP";"0";"10th Pass";"52";"1650000";"0";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohammad Akram M";"IND";"0";"Graduate Professional";"70";"12560000";"260000";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Shabir Ahmed M";"IND";"0";"Graduate";"61";"437600000";"10353487";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Tejinder Singh";"IND";"0";"Graduate Professional";"36";"40000";"0";"No";"GULMARG";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Imran Raza Ansari";"JKPDP";"0";"Post Graduate";"42";"114090940";"0";"Yes";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ab Rashid Shah";"IND";"0";"Post Graduate";"61";"12666517";"896230";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Abdul Ahad Yatoo";"IND";"0";"12th Pass";"53";"20000000";"1050000";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Aga Syed Mahmood Al Mosav";"JKNC";"0";"Graduate";"59";"59333112";"3307000";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ashiq Ahmad Da";"IND";"0";"8th Pass";"26";"64000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ashiq Hussain Lo";"BSP";"0";"10th Pass";"27";"3700000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Basharat Hussain Naja";"Jammu & Kashmir Democratic Party Nationalist";" 1";"Post Graduate";"38";"31000";"1100000";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Basir Ahmad Gana";"IND";"0";"8th Pass";"51";"10600000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Farooq Ahmad Gana";"IND";"0";"10th Pass";"37";"4850000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Reyaz Ahmad";"INC";"0";"Graduate";"34";"550000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Tariq Ahmad Parray";"IND";"0";"10th Pass";"26";"50000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"ali Mohd Wa";"All J&K Kissan Mazdoor Party";"0";"10th Pass";"56";"5753000";"0";"No";"PATTAN";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Yawar Ahmad Mir";"JKPDP";"0";"Post Graduate";"27";"220000";"0";"Yes";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Ab Majeed Da";"JKNPP";"0";"8th Pass";"51";"7330000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Abdul Gani Vakil";"INC";"0";"Graduate Professional";"56";"7594419";"1733056";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Desh Kumar Nehru";"BJP";"0";"8th Pass";"56";"490000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Fayaz Ahmad Malik";"IND";"0";"10th Pass";"52";"20190000";"600000";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh Mohudin Ahang";"IND";"0";"8th Pass";"0";"2750000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh Nabi Paray";"IND";"0";"12th Pass";"34";"500000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Javed Ahmad Da";"JKNC";"0";"12th Pass";"40";"17300000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Khursheed Ahmad Kha";"J&K Peoples Conference";"0";"Graduate";"57";"11717926";"305000";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Maqbool Da";"IND";"0";"8th Pass";"43";"10150000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohd Maqbool M";"IND";"0";"Graduate Professional";"56";"105450000";"0";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mudasir Rasool";"IND";" 1";"Post Graduate";"25";"3420000";"700000";"No";"RAFIABAD";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Syed Basharat Ahmed Bukhari";"JKPDP";"0";"Graduate";"52";"28153162";"580000";"Yes";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Farooq Ahmad Bhat";"JKNPP";"0";"10th Pass";"33";"2850000";"800000";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Fazal Mahmood Baig";"IND";"0";"12th Pass";"54";"23847000";"500000";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh. Mohi-ud-din Bhat";"J&K Peoples Conference";"0";"10th Pass";"68";"44400000";"1650000";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh. Mohi-ud-din Sof";"IND";"0";"10th Pass";"46";"3808500";"165000";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Hilal Ahmad Bhat";"IND";"0";"12th Pass";"34";"305000";"300000";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Hwaja Mohd Yaqoob Wa";"JKNC";"0";"Graduate";"76";"160745018";"306397";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Irfan Hafiz Lo";"IND";"0";"Graduate Professional";"37";"5105884";"1184";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Nisar Ahmad Shah";"All J&K Kissan Mazdoor Party";"0";"Illiterate";"42";"5753000";"0";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Shuib Nabi Lo";"INC";"0";"Graduate";"35";"23390000";"55480000";"No";"SANGRAMA";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Abdul Rashid Dar";"INC";"0";"8th Pass";"65";"47765000";"525000";"Yes";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Bashir Ahmad Azad";"IND";"0";"12th Pass";"66";"8049000";"0";"No";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh Mohmad Wa";"IND";"0";"12th Pass";"36";"11069620";"800000";"No";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Gh Rasool Da";"IND";" 1";"8th Pass";"56";"2969000";"0";"No";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Haji Mohd Ashraf Ga";"JKNC";"0";"12th Pass";"73";"18100000";"500000";"No";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Irshad Rasool Ka";"IND";"0";"12th Pass";"43";"23128761";"3783116";"No";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
"Mohamad Abdullah Da";"IND";"0";"Graduate";"63";"7350000";"0";"No";"SOPORE";"JAMMU & KASHMIR";"BARAMULLA";"2014";"Jammu & Kashmir";"No Comment"
