"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Janardan Singh Sigriwal";"BJP";" 4";"Graduate";"50";"4795223";"10000";"Yes";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Brinda Pathak";"IND";"0";"Graduate Professional";"68";"7890000";"0";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Byas Manjh";"Bahujan Mukti Party";"0";"Graduate Professional";"43";"11782000";"0";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Gopal Prasad";"IND";"0";"Graduate Professional";"63";"2518000";"0";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Manoranjan Singh";"JD(U)";" 10";"8th Pass";"54";"35183301";"2311198";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Nagendra Prasad";"BSP";"0";"Post Graduate";"49";"10969151";"245000";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Prabhu Nath Singh";"RJD";" 8";"12th Pass";"61";"31380728";"127066";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Rina Ra";"AAP";" 1";"Graduate";"40";"17836000";"0";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Shiv Nath Mahto";"IND";" 2";"Literate";"57";"2523555";"13741";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
"Umashankar Tiwa";"IND";"0";"Graduate Professional";"38";"961700";"25000";"No";"MAHARAJGANJ";"BIHAR";"2014";"Loksabha";"No Comment"
