"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Birendra Kumar Chaudhary";"BJP";"0";"Post Graduate";"60";"5158792";"0";"Yes";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Akthaar Al";"Jai Prakash Janata Dal";"0";"Graduate";"44";"116600";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Awdhesh Kumar Shingh";"IND";"0";"Graduate";"46";"1280000";"134";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Barun Kumar Jha";"IND";"0";"Graduate Professional";"52";"48626946";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Bighnesh Bhagat";"Bahujan Mukti Party";"0";"Graduate";"41";"2092390";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Bipin Kumar Jha";"Bharat Vikas Morcha";"0";"Graduate";"35";"4051668";"300000";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Chandramohan Jha";"IND";" 3";"Doctorate";"59";"138813648";"51588";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Chhedi Ram";"IND";"0";"Literate";"35";"17707";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Davendra Prasad Yadav";"JD(U)";"0";"Graduate";"58";"7941707";"600000";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Dr. Binay Kumar Jha";"IND";"0";"Graduate Professional";"56";"664000";"15000";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Haida";"VANCHITSAMAJ INSAAF PARTY";" 3";"Others";"49";"640000";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Ibrahim Abbas";"IND";"0";"5th Pass";"36";"555764";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Janak Roy";"IND";"0";"Literate";"71";"75000";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Mangni Lal Mandal";"RJD";" 3";"Post Graduate";"65";"76950805";"1654819";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Manilal Sahu";"BSP";"0";"5th Pass";"69";"3001000";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Md. Faiyaz Kha";"Janta Dal Rashtravadi";"0";"Post Graduate";"45";"26805000";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Pawan Kuma";"IND";"0";"Graduate";"37";"5165500";"0";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Ram Chandra Saf";"IND";"0";"10th Pass";"47";"475666";"44100";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Tiliya Dev";"AAP";" 1";"Literate";"66";"301462";"25000";"No";"JHANJHARPUR";"BIHAR";"2014";"Lok Sabha";"No Comment"
