"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Hari Manjhi";"BJP";" 1";"8th Pass";"51";"10184120";"2000000";"Yes";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Ashok Kuma";"JMM";"0";"Post Graduate";"0";"1843000";"0";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Bhuneswar Das";"Rashtriya Ahinsa Manch";"0";"Literate";"50";"1829000";"0";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Dev Kumar Choudhary";"IND";"0";"Graduate Professional";"39";"5087170";"800000";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Dhananjay Kisho";"AAP";"0";"Graduate Professional";"38";"6509560";"6102";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Indra Deo Choudhary";"Bahujan Mukti Party";"0";"10th Pass";"40";"507000";"10000";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Jitan Ram Manjh";"JD(U)";"0";"Graduate";"68";"2360142";"13109";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Kapil Choudhary";"AITC";"0";"12th Pass";"44";"1606000";"0";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Mamta Kuma";"SP";"0";"12th Pass";"33";"4195976";"5454";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Niranjan Kuma";"CPI(ML)L";" 2";"Graduate";"40";"140000";"1384";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Ramji Manjh";"RJD";"0";"Graduate";"54";"11115000";"0";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Shiv Kumar Kant";"BSP";"0";"Graduate";"64";"5232500";"200000";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
"Shiv Shankar Kuma";"Bharat Bhrashtachar Mitao Party";"0";"Graduate";"38";"1067800";"0";"No";"GAYA";"BIHAR";"2014";"Lok Sabha";"No Comment"
