"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Udasi Shivakumar Channabasappa";"BJP";"0";"12th Pass";"47";"576693538";"54423645";"Yes";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"B.m.jayadev Mathad";"IND";" 3";"Graduate";"49";"3050000";"300000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Basavanteppa Honnappa Hullatt";"Sarva Janata Party";"0";"Graduate Professional";"44";"0";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Bidaragaddi V.b";"IND";"0";"Graduate";"75";"22810000";"1150000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"D Prasad Sangappa";"RPI(A)";"0";"12th Pass";"52";"7850000";"1080000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Girishgouda Channabasanagouda Bistanagouda";"IND";"0";"Graduate";"28";"6555";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Halappa Doddaneelappa Timmenahall";"BSP";"0";"Graduate";"62";"1080000";"200000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Hanumantappa Kabba";"IND";"0";"Graduate";"30";"1600000";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Hasan Ali Sirquaz";"AAP";"0";"Post Graduate";"61";"3439291";"800000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Kuber Vasudev Subbaj";"IND";"0";"12th Pass";"61";"2996700";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Kulkarni Chandrashekharayya Gurulingayya";"IND";"0";"Graduate";"62";"1725000";"20000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Mehaboobsab Patha";"IND";"0";"5th Pass";"48";"8300000";"150000";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Ravi Menasinaka";"JD(S)";"0";"Graduate Professional";"53";"21964323";"2395704";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Rudresh Ramanna Hadagal";"IND";"0";"Graduate";"51";"4006360";"176924";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Saleem Azeez Ahmed";"INC";"0";"Post Graduate";"50";"59573517";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Shiddappa Kallappa Puja";"IND";"0";"10th Pass";"34";"50500";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Shivakumar Chakari Urf Talawa";"IND";"0";"Post Graduate";"30";"1180000";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Suresh Maharudrappa Mundarg";"Rani Chennamma Party";"0";"10th Pass";"39";"1162000";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Veerabhadrappa Kabbinad";"IND";"0";"5th Pass";"67";"2500";"0";"No";"HAVERI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
