"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Bishnu Kr Sharma";"Sikkim Krantikari Morcha";"0";"5th Pass";"64";"92848510";"257494";"Yes";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Bharat Kumar Sharma";"BJP";"0";"Post Graduate";"45";"4501228";"0";"No";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Biraj Adhika";"Hamro Sikkim Party";"0";"Graduate Professional";"57";"944513";"0";"No";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Chakrapani Sharma";"Sikkim Republican Party";"0";"10th Pass";"55";"6787000";"0";"No";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Deo Kr Pradha";"INC";"0";"12th Pass";"40";"350000";"0";"No";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Hemendra Adhika";"SDF";"0";"12th Pass";"61";"38783368";"2887467";"No";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Ramesh Sharma";"Sikkim United Front";"0";"Graduate Professional";"43";"2219763";"0";"No";"RHENOCK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Kunga Nima Lepcha";"Sikkim Krantikari Morcha";"0";"Graduate";"71";"6297797";"236553";"Yes";"SHYARI";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Chewang Dorjee Bhutia";"INC";"0";"Graduate";"33";"17060749";"1903172";"No";"SHYARI";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Karma Wangdi Bhutia";"SDF";"0";"5th Pass";"49";"72912794";"17447855";"No";"SHYARI";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Dilliram Thapa";"SDF";"0";"Graduate Professional";"50";"675693074";"3722141";"Yes";"UPPER BURTUK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Aita Tamang";"INC";"0";"5th Pass";"47";"108405";"0";"No";"UPPER BURTUK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Dal Bahadur Tamang";"Sikkim Republican Party";"0";"5th Pass";"41";"1870000";"0";"No";"UPPER BURTUK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Nagendra Bikram Gurung";"Sikkim Krantikari Morcha";"0";"Graduate";"68";"22185978";"0";"No";"UPPER BURTUK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Philip Lamichaney";"Hamro Sikkim Party";"0";"8th Pass";"34";"1073000";"0";"No";"UPPER BURTUK";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Gay Tshering Dhungel";"SDF";"0";"Graduate Professional";"59";"199791072";"461965";"Yes";"UPPER TADONG";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Anand Lama";"Sikkim Krantikari Morcha";" 1";"Graduate";"57";"65867327";"0";"No";"UPPER TADONG";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Anita Gurung";"INC";"0";"Post Graduate";"34";"6905290";"0";"No";"UPPER TADONG";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Dr. Bina Basnett";"Hamro Sikkim Party";"0";"Post Graduate";"34";"1211772";"0";"No";"UPPER TADONG";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Punam Bhanda";"Sikkim Republican Party";"0";"Post Graduate";"28";"433000";"0";"No";"UPPER TADONG";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Lall Bahadur Das";"Sikkim Krantikari Morcha";"0";"Graduate";"48";"6441567";"1200448";"Yes";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Bikash Darj";"IND";"0";"12th Pass";"32";"2900920";"0";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Binod Darj";"INC";"0";"5th Pass";"60";"46750";"0";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Birendra Poural";"BJP";"0";"Graduate Professional";"38";"7340010";"280000";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Gopal Baraily";"SDF";"0";"12th Pass";"53";"29402456";"18491";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Indra Kr Suj";"Hamro Sikkim Party";" 1";"8th Pass";"45";"3720200";"730000";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Santosh Bardewa";"IND";"0";"12th Pass";"37";"6687789";"1881772";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Sonam Darj";"Sikkim Republican Party";"0";"Graduate";"31";"3793502";"6400000";"No";"WEST PENDAM";"SIKKIM";"EAST";"2019";"Sikkim";"No Comment"
"Pintso Namgyal Lepcha";"SDF";"0";"8th Pass";"44";"27836065";"682651";"Yes";"DJONGU";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Athup Lepcha";"Hamro Sikkim Party";"0";"Others";"74";"17725521";"0";"No";"DJONGU";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Chungkipu Lepcha";"Sikkim Krantikari Morcha";"0";"Graduate";"59";"26027331";"0";"No";"DJONGU";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Penzong Lepcha";"INC";"0";"Post Graduate";"34";"22200";"0";"No";"DJONGU";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Karma Loday Bhutia";"Sikkim Krantikari Morcha";"0";"Graduate";"54";"86730407";"337174";"Yes";"KABI LUNGCHUK";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Gyurmik Yauseel Bhutia";"INC";"0";"10th Pass";"46";"312577";"0";"No";"KABI LUNGCHUK";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Phurden Tshering Lepcha";"IND";"0";"8th Pass";"31";"930349";"431005";"No";"KABI LUNGCHUK";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Ugen Nedup Bhutia";"SDF";"0";"12th Pass";"51";"31302331";"0";"No";"KABI LUNGCHUK";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Samdup Lepcha";"Sikkim Krantikari Morcha";"0";"10th Pass";"55";"237116263";"33525370";"Yes";"LACHEN MANGAN";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Tshering Wangdi Lepcha";"SDF";"0";"5th Pass";"52";"164232636";"23014819";"No";"LACHEN MANGAN";"SIKKIM";"NORTH";"2019";"Sikkim";"No Comment"
"Sonam Lama";"Sikkim Krantikari Morcha";"0";"8th Pass";"43";"12702601";"1718238";"Yes";"SANGHA";"SIKKIM";"SANGHA";"2019";"Sikkim";"No Comment"
"Karma Tashi Bhutia";"INC";"0";"Post Graduate";"43";"92716";"0";"No";"SANGHA";"SIKKIM";"SANGHA";"2019";"Sikkim";"No Comment"
"Tshering Lama";"SDF";"0";"Graduate";"55";"12172471";"79254";"No";"SANGHA";"SIKKIM";"SANGHA";"2019";"Sikkim";"No Comment"
"Tashi Thendup Bhutia";"SDF";"0";"8th Pass";"57";"31189506";"713424";"Yes";"BARFUNG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Lobzang Bhutia";"Sikkim Krantikari Morcha";"0";"8th Pass";"54";"27275619";"220053";"No";"BARFUNG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Mingma Tshring Sherpa";"Sikkim Republican Party";"0";"10th Pass";"60";"550000";"0";"No";"BARFUNG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Farwanti Tamang";"SDF";"0";"12th Pass";"46";"18628851";"2230000";"Yes";"MELLI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Bal Bir Tamang";"Sikkim Republican Party";"0";"Graduate";"51";"15619278";"0";"No";"MELLI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Bhola Chawha";"BJP";"0";"Graduate";"43";"8911679";"0";"No";"MELLI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Hari Basnett";"INC";"0";"Literate";"50";"89581";"0";"No";"MELLI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Lall Bahadur Chett";"Hamro Sikkim Party";"0";"Literate";"59";"18297775";"0";"No";"MELLI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Tilak Basnet";"Sikkim Krantikari Morcha";" 1";"Graduate";"44";"33646518";"2114200";"No";"MELLI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Pawan Chamling";"SDF";"0";"Doctorate";"68";"135560662";"47877458";"Yes";"NAMCHI-SINGHITHANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Ganesh Ra";"Sikkim Krantikari Morcha";"0";"8th Pass";"45";"3960726";"2565759";"No";"NAMCHI-SINGHITHANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Hukum Chandra Ra";"Hamro Sikkim Party";"0";"10th Pass";"45";"5007000";"0";"No";"NAMCHI-SINGHITHANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Kamala Ra";"INC";"0";"5th Pass";"37";"755274";"0";"No";"NAMCHI-SINGHITHANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Kharga Bahadur Ra";"Sikkim Republican Party";"0";"8th Pass";"50";"7842982";"0";"No";"NAMCHI-SINGHITHANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Sanjeet Kharel";"Sikkim Krantikari Morcha";"0";"Graduate";"42";"40763883";"311049";"Yes";"NAMTHANG-RATEYPANI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Birjan Tamang";"SDF";"0";"12th Pass";"37";"2063934";"0";"No";"NAMTHANG-RATEYPANI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Ganga Ram Sharma";"Sikkim Republican Party";"0";"12th Pass";"48";"881500";"0";"No";"NAMTHANG-RATEYPANI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Madan Tamang";"Hamro Sikkim Party";"0";"10th Pass";"43";"8863000";"300000";"No";"NAMTHANG-RATEYPANI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Sancha Man Chett";"INC";"0";"12th Pass";"31";"1002042";"0";"No";"NAMTHANG-RATEYPANI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Usha Gurung";"Jai Maha Bharath Party";"0";"10th Pass";"35";"5817600";"0";"No";"NAMTHANG-RATEYPANI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Pawan Chamling";"SDF";"0";"Doctorate";"68";"135560662";"47877458";"Yes";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Birkha Bahadur Ra";"Hamro Sikkim Party";"0";"10th Pass";"68";"828670";"0";"No";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Ishwar Prasad Ra";"INC";"0";"10th Pass";"38";"1187900";"0";"No";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Kharka Bahadur Ra";"Sikkim Krantikari Morcha";"0";"Graduate";"44";"73363177";"0";"No";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Yadhu Kumar Ra";"Sikkim Republican Party";"0";"Post Graduate";"35";"72384";"0";"No";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Prem Singh Tamang";"Sikkim Krantikari Morcha";" 1";"Graduate";"51";"38928315";"6306653";"Yes";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"BYE ELECTION ON 21-10-2019"
"Moses Ra";"SDF";"0";"Graduate";"28";"2368268";"890000";"No";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"BYE ELECTION ON 21-10-2019"
"Yadhu Kumar Ra";"Sikkim Republican Party";"0";"Post Graduate";"35";"6324289";"0";"No";"POKLOK-KAMRANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"BYE ELECTION ON 21-10-2019"
"Raj Kumari Thapa";"SDF";"0";"Graduate";"39";"3710890";"0";"Yes";"RANGANG-YANGANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Kamala Ra";"Hamro Sikkim Party";"0";"8th Pass";"37";"2057500";"1000000";"No";"RANGANG-YANGANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Mohan Gurung";"Sikkim Republican Party";"0";"12th Pass";"27";"2101000";"0";"No";"RANGANG-YANGANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Raj Kumar Basnet";"Sikkim Krantikari Morcha";"0";"Graduate";"60";"80072916";"0";"No";"RANGANG-YANGANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Rup Narayan Chamling";"Sikkim Rajya Manch Party";"0";"Graduate";"51";"83766703";"2140924";"No";"RANGANG-YANGANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Tanka Nath Adhika";"INC";"0";"10th Pass";"32";"117740";"0";"No";"RANGANG-YANGANG";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Bedu Singh Panth";"Sikkim Krantikari Morcha";"0";"12th Pass";"66";"88141465";"1299550";"Yes";"TIMI-NAMPHING";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Deepak Kumar Bhanda";"INC";"0";"10th Pass";"48";"3623021";"0";"No";"TIMI-NAMPHING";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Durga Bahadur Chhet";"Hamro Sikkim Party";"0";"12th Pass";"54";"9578352";"1210000";"No";"TIMI-NAMPHING";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Garjaman Gurung";"SDF";"0";"Graduate";"56";"49402084";"2110364";"No";"TIMI-NAMPHING";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Ugen T. Gyatso Bhutia";"SDF";"0";"10th Pass";"59";"129460177";"0";"Yes";"TUMEN-LINGI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Bhaichung Bhutia";"Hamro Sikkim Party";"0";"10th Pass";"42";"154001340";"10258961";"No";"TUMEN-LINGI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Samdup Tshering Bhutia";"Sikkim Krantikari Morcha";"0";"12th Pass";"60";"43178584";"0";"No";"TUMEN-LINGI";"SIKKIM";"SOUTH";"2019";"Sikkim";"No Comment"
"Mingma Norbu Sherpa";"Sikkim Krantikari Morcha";"0";"Graduate";"49";"16735961";"616705";"Yes";"DARAMDIN";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Datempa Sherpa";"Sikkim Rajya Manch Party";"0";"8th Pass";"58";"3122662";"0";"No";"DARAMDIN";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Passang Gyalchen Sherpa";"INC";"0";"10th Pass";"36";"425060";"0";"No";"DARAMDIN";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Pem Norbu Sherpa";"SDF";"0";"Graduate";"40";"2902761";"425000";"No";"DARAMDIN";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Rozer Tasho Lepcha";"BJP";"0";"12th Pass";"60";"3781826";"300000";"No";"DARAMDIN";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Sonam Gyatso Sherpa";"Hamro Sikkim Party";"0";"Graduate";"35";"1564944";"60000";"No";"DARAMDIN";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Lok Nath Sharma";"Sikkim Krantikari Morcha";"0";"12th Pass";"46";"20980413";"2179950";"Yes";"GYALSING-BERNYAK";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Bhanu Bhakta Dahal";"BJP";"0";"10th Pass";"64";"18233515";"0";"No";"GYALSING-BERNYAK";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Laxuman Sharma";"SDF";"0";"Graduate";"53";"47226027";"17175476";"No";"GYALSING-BERNYAK";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Sukuhang Subba";"Hamro Sikkim Party";"0";"12th Pass";"33";"55000";"0";"No";"GYALSING-BERNYAK";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Narendra Kumar Subba";"SDF";"0";"Graduate Professional";"51";"61201484";"28232618";"Yes";"MANEYBUNG-DENTAM";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Purna Hang Subba";"Sikkim Krantikari Morcha";"0";"Post Graduate";"37";"3720995";"0";"No";"MANEYBUNG-DENTAM";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Karma Sonam Lepcha";"SDF";"0";"8th Pass";"55";"163629940";"13443179";"Yes";"RINCHENPONG";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Phurba Tshering Bhutia";"Sikkim Krantikari Morcha";"0";"10th Pass";"42";"579862";"0";"No";"RINCHENPONG";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Phurchung Lepcha";"INC";"0";"8th Pass";"44";"691991";"0";"No";"RINCHENPONG";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Sancho Lepcha";"BJP";"0";"5th Pass";"26";"4000";"0";"No";"RINCHENPONG";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Sunita Gajmer";"Sikkim Krantikari Morcha";"0";"10th Pass";"41";"8232439";"2913489";"Yes";"SALGHARI-ZOOM";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
"Dhan Kumari Kam";"SDF";"0";"5th Pass";"42";"2004500";"0";"No";"SALGHARI-ZOOM";"SIKKIM";"WEST";"2019";"Sikkim";"No Comment"
