"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Satabdi Roy(banerjee)";"AITC";"0";"Graduate";"45";"54972174";"5478944";"Yes";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Ayesha Khatu";"SUCI(C)";"0";"Graduate";"45";"56500";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Joy Banerj";"BJP";"0";"Graduate";"50";"551537";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Kamre Ilahi Mahammad";"CPI(M)";"0";"Post Graduate";"53";"19012391";"56000";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Nurul Islam";"JD(U)";"0";"Graduate";"39";"200038";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Prabir Mukhopadhyay";"BSP";"0";"10th Pass";"51";"250000";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Prasanta Kumar Roy";"SP";"0";"Graduate";"45";"11677050";"3451812";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Sajal Das";"Bahujan Mukti Party";" 1";"Graduate";"29";"53733";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Shib Ratan Sharma";"JMM";"0";"8th Pass";"49";"1030419";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Siraj Syed";"INC";"0";"Graduate";"54";"6670489";"815045";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Suttam Das";"IND";"0";"5th Pass";"30";"20000";"0";"No";"BIRBHUM";"WEST BENGAL";"2014";"Loksabha";"No Comment"
