"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dinesh Trivedi";"AITC";"0";"Post Graduate";"63";"53582340";"15661349";"Yes";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Dina Shankar Singh";"IND";"0";"12th Pass";"45";"662981";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Girish Chandra Singh";"IND";"0";"Post Graduate";"48";"31708655";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Mihir Biswas";"AAP";"0";"Graduate Professional";"48";"120719032";"4618960";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Omprakash Rajbha";"CPI(ML)L";"0";"5th Pass";"49";"5641";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Omprakash Shaw";"IND";"0";"12th Pass";"52";"970000";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Pradip Chaudhu";"SUCI(C)";"0";"Graduate";"57";"1652748";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Rumesh Kumar Handa";"BJP";"0";"Doctorate";"71";"37250112";"9709417";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Samrat Topada";"INC";"0";"Post Graduate";"38";"9896131";"381236";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Sharmistha Choudhury";"CPI(ML) Red star";"0";"Post Graduate";"38";"4942";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Subhashini Al";"CPI(M)";"0";"Post Graduate";"66";"78474710";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Tapas Sarka";"BSP";"0";"12th Pass";"43";"18610";"0";"No";"BARRACKPUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
