"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Mriganka Mahato";"AITC";"0";"Graduate Professional";"51";"8895210";"0";"Yes";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Ajit Prasad Mahata";"JVM(P)";" 12";"Graduate";"61";"1823340";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Baidyanath Hansda";"Jharkhand Disom Party";"0";"12th Pass";"39";"5500";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Bikash Banerj";"BJP";" 2";"Graduate";"47";"1730669";"7500";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Dr. Dhiren Rajak";"IND";"0";"10th Pass";"49";"1205807";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Mihir Kumar Rajwa";"BSP";"0";"Literate";"59";"5000";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Monbodh Mahato";"IND";"0";"Graduate";"35";"525486";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Narahari Mahato";"AIFB";" 15";"Post Graduate";"59";"2514936";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Nepal Mahata";"INC";" 25";"Post Graduate";"52";"2568043";"711531";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Purna Chandra Tudu";"IND";"0";"Graduate";"33";"300000";"0";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Subarna Pada Kuma";"SUCI(C)";" 2";"Post Graduate";"58";"1553000";"10000";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Tapan Kumar Mahato";"JMM";" 1";"8th Pass";"39";"721575";"50000";"No";"PURULIA";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
