"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Babul Supriya Boral (babul Supriyo)";"BJP";"0";"Graduate";"44";"75289537";"14748456";"Yes";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Ananta Lal Gupta";"SUCI(C)";"0";"Others";"68";"4150000";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Atul Chandra Bou";"Bahujan Mukti Party";"0";"10th Pass";"61";"3605634";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Bansa Gopal Choudhury";"CPI(M)";"0";"Graduate";"54";"5130571";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Buro Murmu";"Jharkhand Disom Party";"0";"10th Pass";"39";"1000";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Dola S";"AITC";"0";"Graduate";"47";"668679";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Indrani Mishra";"INC";"0";"Post Graduate";"31";"3190926";"1328225";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Jarasandha Sinha";"BSP";"0";"10th Pass";"56";"3394858";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Jyotirmoy Mait";"IND";"0";"Graduate";"57";"2062000";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Kanai Banerj";"JMM";"0";"10th Pass";"45";"524000";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Manash Sarka";"IND";"0";"8th Pass";"54";"2012075";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Md. Mustaqim";"Gareeb Aadmi Party";"0";"Post Graduate";"39";"183885";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Md. Reyazudd";"IUML";"0";"12th Pass";"46";"132000";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Sujit Ka";"IND";"0";"Graduate";"45";"11687";"0";"No";"ASANSOL";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
