"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Renuka Sinha";"AITC";"0";"Graduate Professional";"65";"13017282";"0";"Yes";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Bangshi Badan Barma";"IND";" 5";"Graduate";"46";"7528892";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Dalendra Nath Ray";"Amra Bangalee";"0";"10th Pass";"59";"2358865";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Dipak Kumar Roy";"AIFB";" 1";"Post Graduate";"48";"2859128";"195000";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Girindra Nath Barma";"BSP";"0";"10th Pass";"71";"103000";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Harekrishna Sarka";"RPI(A)";"0";"Post Graduate";"41";"1562066";"665800";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Hem Chandra Barma";"BJP";"0";"12th Pass";"64";"5092000";"1050000";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Hitendra Das";"IND";"0";"8th Pass";"58";"2546997";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Kamal Krishna Bairag";"Rashtriya Janadhikar Suraksha Party";"0";"10th Pass";"47";"138800";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Keshab Chandra Ray";"INC";"0";"Graduate";"61";"6801343";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Nripendra Narayan Singha Karj";"SUCI(C)";" 1";"12th Pass";"63";"368300";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
"Pijush Barma";"Welfare Party Of India";"0";"Post Graduate";"45";"1670000";"0";"No";"COOCHBEHAR";"WEST BENGAL";"2014";"Lok Sabha";"No Comment"
