"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Abhishek Banerjee";"AITC";"0";"Post Graduate";"26";"15199272";"0";"Yes";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Abhijit Das (bobby)";"BJP";" 2";"Post Graduate";"44";"4153000";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Ajay Ghosh";"SUCI(C)";"0";"Post Graduate";"64";"3382445";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Alok S";"IND";"0";"12th Pass";"43";"8363380";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Bechu Mondal";"IND";"0";"Graduate Professional";"64";"2852000";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Bijan Majumd";"IND";"0";"10th Pass";"39";"212446";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Dilip Kumar Mandal";"BSP";"0";"Graduate Professional";"67";"3537000";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Dr. Abul Hasnat";"CPI(M)";"0";"Post Graduate";"63";"16374053";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Habibur Rahaman Molla";"Rashtriya Janasachetan Party (R.J.P.)";"0";"10th Pass";"35";"333000";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Jaynal Abedin Mondal";"IUML";"0";"12th Pass";"62";"1519219";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Md. Qamruzzaman Qama";"INC";"0";"12th Pass";"57";"7350000";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Nazma Yasm";"Welfare Party of India";"0";"Graduate";"41";"611549";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Sailen Sadhukha";"IND";"0";"12th Pass";"54";"2663064";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Samir Putatunda";"Party for Democratic Socialism";"0";"Graduate";"61";"7214494";"478400";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Sougata Ghosh";"IND";"0";"10th Pass";"38";"0";"0";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
"Sudip Kumar Saha";"IND";" 1";"Graduate Professional";"31";"306290";"104345";"No";"DIAMOND HARBOUR";"WEST BENGAL";"2014";"Loksabha";"No Comment"
