"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Pradyut Bordoloi";"INC";"0";"Post Graduate";"59";"74143272";"4011152";"Yes";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Azgor Al";"Purvanchal Janta Party (Secular)";"0";"10th Pass";"38";"950000";"0";"No";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Sahadeb Das";"AITC";" 1";"Post Graduate";"54";"427137";"0";"No";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Saiful Islam Choudhury";"Asom Jana Morcha";"0";"Graduate Professional";"52";"9421596";"1264426";"No";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Sri Rupak Sharma";"BJP";"0";"Graduate";"46";"62717347";"7224404";"No";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Sukanta Mazumda";"Bharatiya Gana Parishad";"0";"12th Pass";"36";"328914";"68000";"No";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Zakir Hussa";"IND";"0";"Graduate";"43";"4185000";"0";"No";"NAWGONG";"ASSAM";"2019";"Lok Sabha";"No Comment"
