"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Rajdeep Roy";"BJP";"0";"Post Graduate";"48";"29901767";"6976701";"Yes";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Ashitava Dutta";"IND";"0";"Post Graduate";"44";"460000";"202952";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Ashutosh Bhattacharj";"IND";"0";"10th Pass";"42";"397019";"800000";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Badrul Islam Barbhuiya";"AIFB";"0";"Graduate";"44";"2636943";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Hitabrata Roy";"AITC";"0";"Graduate Professional";"76";"3365000";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Mohendra Chandra Das";"IND";"0";"8th Pass";"44";"162949";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Nazia Yasmin Mazumda";"NPP";"0";"Graduate Professional";"38";"11172625";"1680213";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Nazmul Haque Laska";"IND";"0";"10th Pass";"48";"519748";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Puran Lal Goala";"IND";"0";"10th Pass";"29";"410761";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Sabindra Das";"IND";"0";"Literate";"48";"128684";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Shuvadip Datta";"IND";"0";"12th Pass";"53";"7370000";"500000";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Shyam Deo Kurm";"SUCI(C)";"0";"Post Graduate";"66";"4731177";"0";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Smt. Sushmita Dev";"INC";" 1";"Post Graduate";"46";"106707145";"19405127";"No";"SILCHAR";"ASSAM";"2019";"Lok Sabha";"No Comment"
