"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Horen Sing Bey";"BJP";" 2";"Graduate";"49";"20693570";"5956209";"Yes";"AUTONOMOUS DISTRICT";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Biren Singh Engt";"INC";"0";"Post Graduate";"76";"7866276";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Holiram Terang";"Autonomous State Demand Committee";"0";"Graduate";"61";"53785471";"5000000";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2019";"Lok Sabha";"No Comment"
"Lienkhocho";"NPP";"0";"8th Pass";"39";"6830962";"1606436";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2019";"Lok Sabha";"No Comment"
