"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Smt. Meenakshi Lekhi";"BJP";"0";"Graduate Professional";"46";"349916470";"3275562";"Yes";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Ajay Mak";"INC";" 1";"Post Graduate";"50";"61098675";"500000";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Anjuman Agnihot";"IND";"0";"12th Pass";"53";"930631";"169975";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Ashish Kheta";"AAP";"0";"Post Graduate";"38";"17172618";"3005294";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Biswajit Ranjit Chatterj";"AITC";"0";"12th Pass";"77";"33350000";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Dalchand";"IND";"0";"8th Pass";"52";"2970854";"300000";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Devi Singh";"Rashtriya Jankranti Party";"0";"Post Graduate";"33";"285000";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Dheeraj Pu";"SHS";"0";"10th Pass";"35";"27148834";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Ghanshyam Dass";"IND";"0";"10th Pass";"57";"21043000";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Harkrishan Das Nijhawa";"IND";" 1";"12th Pass";"50";"29194281";"572550";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"K P Sankaran Meno";"IND";"0";"Doctorate";"68";"182208649";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Lakshmi Naraya";"Bharatiya Bahujan Party";"0";"8th Pass";"46";"8202800";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Lukman Kha";"IND";" 2";"5th Pass";"52";"3786699";"0";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
"Meena Singla";"Poorvanchal Rashtriya Congress";"0";"Graduate";"44";"13840344";"517041";"No";"NEW DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2014";"Lok Sabha";"No Comment"
