"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"BHAG CHAND JAIN";"FCI";"0";"10th Pass";"67";"2624000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"CHETAN KUMAR RANA";"IND";"0";"8th Pass";"28";"50000";"30000";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"IQBAL";"IND";"0";"8th Pass";"29";"118000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"JAGANNATH MORLIYA";"IND";"0";"Not Given";"65";"260000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"JAVED";"IND";"0";"8th Pass";"50";"77438000";"19726242";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"KALU RAM";"Rajasthan Vikas Party";"0";"8th Pass";"47";"2218000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"KIRODI";"BJP";"0";"Graduate";"76";"1016668";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"KRISHAN PAL SINGH";"SP";"0";"Graduate";"43";"18818000";"1150000";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"MEETHA LAL JAIN";"IND";" 2";"12th Pass";"70";"260777132";"51844579";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"MUSHAHID ZUBERI";"IND";"0";"12th Pass";"29";"70000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"OM PRASASH";"JKNPP";"0";"10th Pass";"47";"16785000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"PREM LATA BANSHIWAL";"IND";"0";"Others";"47";"12136907";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"RAM CHANDRA";"IND";"0";"8th Pass";"47";"25192000";"11000000";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"SAYAR";"RDSD";"0";"8th Pass";"48";"9630000";"400000";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"SIV SINGH";"IND";"0";"Graduate";"51";"14589000";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"SURENDRA VYAS";"BSP";" 2";"Graduate Professional";"65";"2840500";"0";"No";"Tonk-Sawai Madhopur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
