"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DR JYOTI MIRDHA";"INC";"0";"Graduate Professional";"36";"39039915";"0";"Yes";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"ABDUL AZIZ";"BSP";"0";"Graduate Professional";"71";"3203724";"0";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"BINDU CHOUDHARY";"BJP";"0";"Post Graduate";"45";"7420682";"589076";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"DASHARATH SINGH";"JGP";"0";"12th Pass";"35";"3345000";"0";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"INDRARAM JAT";"IND";"0";"12th Pass";"61";"27756000";"570000";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"RAMJAN SAHAB";"LJP";"0";"12th Pass";"63";"210000";"0";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"SUNIL";"IND";"0";"8th Pass";"26";"19808";"92823";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
"VINOD KUMAR PITTI";"IND";" 30";"Graduate";"53";"199763513";"0";"No";"Nagaur";"RAJASTHAN";"2009";"Lok Sabha";"No Comment"
