"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RANEE NARAH";"INC";" 1";"Graduate";"45";"53976290";"0";"Yes";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"ASAP SUNDIGURIA";"IND";"0";"Post Graduate";"65";"1035400";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"BHOGESWAR DUTTA";"CPI";"0";"Post Graduate";"63";"167202";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"BHUMIDHAR HAZARIKA";"IND";"0";"Graduate";"38";"56109";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"DEBNATH MAJHI";"CPI(ML)(L)";"0";"8th Pass";"30";"3522";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"DR. ARUN KR. SARMA";"AGP";"0";"Doctorate";"52";"4219423";"1450311";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"GANGADHAR DUTTA";"SHS";"0";"Graduate";"39";"700000";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"LALIT MILI";"RDMP";"0";"Graduate";"53";"110000";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"MINU BURAGOHAIN";"SP";"0";"Not Given";"50";"680000";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"PRAN JYOTI BORPATRA GOHAIN";"RWS";"0";"12th Pass";"26";"160000";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"PRASHANTA GOGOI";"IND";"0";"Others";"35";"290200";"185000";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"RABIN DEKA";"IND";"0";"Graduate";"54";"288000";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"RATNESWAR GOGOI";"AIFB";" 1";"8th Pass";"63";"110000";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
"SONAMONI DAS";"LJP";"0";"Post Graduate";"39";"88200";"0";"No";"Lakhimpur";"ASSAM";"2009";"Lok Sabha";"No Comment"
