"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Kabindra Purkayastha";"BJP";"0";"Post Graduate";"76";"2098543";"81279";"Yes";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Badruddin Ajmal";"AUDF";"0";"Literate";"54";"303667099";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Chandan Rabi Das";"IND";"0";"5th Pass";"34";"125000";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Dipak Bhattacharj";"CPM";"0";"8th Pass";"69";"170514";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Jayanta Mallick";"IND";" 1";"Graduate";"36";"179200";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Joy Sundar Das";"IND";"0";"8th Pass";"38";"35000";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Kantimoy Deb";"IND";"0";"Graduate";"60";"200800";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Manish Bhattacharj";"IND";"0";"10th Pass";"62";"702000";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Nabadwip Das";"IND";"0";"8th Pass";"58";"15000";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Nazrul Haque Mazarbhuiya";"IND";"0";"Post Graduate";"55";"54064000";"153000";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Nogendra Chandra Das";"IND";"0";"12th Pass";"28";"35000";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Pijush Kanti Das";"IND";"0";"8th Pass";"38";"137197";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Sontosh Mohan Dev";"INC";"0";"Graduate";"75";"101108377";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Subir Deb";"IND";"0";"12th Pass";"41";"382667";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Sumit Roy";"IND";"0";"Graduate";"33";"2270374";"263825";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
"Yogendra Kumar Singh";"IND";"0";"5th Pass";"40";"6765000";"0";"No";"SILCHAR";"ASSAM";"2009";"Lok Sabha";"No Comment"
