"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vinayak Bhaurao Raut";"SHS";" 3";"Post Graduate";"65";"50660534";"2830000";"Yes";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Adv. Sanjay Sharad Gangnaik";"Samajwadi Forward Bloc";"0";"Graduate Professional";"51";"11829351";"0";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Amberkar Pandharinath Vidyadha";"IND";" 1";"8th Pass";"39";"5621192";"0";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Bhikuram Kashiram Palka";"Bahujan Mukti Party";"0";"Graduate";"63";"5364820";"580000";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Kishor Sidu Varak";"BSP";" 2";"12th Pass";"29";"924800";"160000";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Maruti Ramchandra Josh";"Vanchit Bahujan Aaghadi";"0";"8th Pass";"74";"3493826";"0";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Narayan Dasharath Gavas";"IND";"0";"Graduate Professional";"41";"38150500";"435496";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Navinchandra Bhalchandra Bandivadeka";"INC";"0";"10th Pass";"62";"124520857";"16820672";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Nilesh Bhikaji Bhatad";"IND";"0";"Graduate";"28";"316000";"0";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Nilesh Narayan Ra";"Maharashtra Swabhimaan Paksh";" 5";"Doctorate";"38";"254141202";"76363728";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Rajesh Dilipkumar Jadhav";"Bahujan Republican Socialist Party";"0";"Graduate";"33";"202000";"0";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Vinayak Lavu Raut";"IND";" 1";"8th Pass";"48";"1013002";"10000";"No";"RATNAGIRI SINDHUDURG";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
