"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Shri. Sha. Bra. Dr. Jay Siddeshwar Shivachrya Mahaswamiji";"BJP";"0";"Graduate";"63";"27870079";"0";"Yes";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Ad. Karande Manisha Manoha";"IND";"0";"Graduate Professional";"37";"20000";"0";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Ad. Vikram Uttam Kasab";"IND";"0";"Post Graduate";"43";"99924";"0";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Prof. Dr. Ohal Arjun Gena";"Bahujan Mukti Party";"0";"Doctorate";"52";"13611000";"2421000";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Ambedkar Prakash Yashwant";"Vanchit Bahujan Aaghadi";"0";"Graduate Professional";"64";"58722916";"0";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Ashok Bhagavan Ughad";"IND";"0";"8th Pass";"65";"393000";"0";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Bhise Krishna Nagnath";"Bahujan Maha Party";"0";"12th Pass";"34";"132850";"70000";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Gaydhankar Vishnu Shidram";"Bharatiya Praja Surajya Paksha";"0";"Graduate";"34";"56100";"0";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Khandare Sudarshan Raychand";"IND";"0";"12th Pass";"33";"2114000";"20000";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Maske Shrimant Murlidha";"IND";"0";"8th Pass";"49";"251456";"110470";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Patole Malhari Gulab";"IND";"0";"10th Pass";"70";"373280";"0";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shri Shinde Sushilkumar Sambhajirao";"INC";"0";"Graduate Professional";"77";"380358711";"4750000";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Shrivenkateswar Maha Swamiji (Katakdhond. D. G.)";"Hindustan Janta Party";"0";"Graduate";"31";"9";"45000";"No";"SOLAPUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
