"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Sudhakar Tukaram Shrangare";"BJP";"0";"10th Pass";"57";"286478302";"100250602";"Yes";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Arun Ramrao Sontakk";"Bahujan Republican Socialist Party";"0";"12th Pass";"60";"360000";"0";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Dattu Prabhakar Karanjika";"Bahujan Mukti Party";"0";"12th Pass";"40";"3785000";"0";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Kamant Machindra Gunaj";"INC";"0";"Post Graduate";"59";"125045318";"19268169";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Madhukar Sambhaji Kambl";"IND";"0";"Graduate";"65";"7178804";"0";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Papita Raosaheb Randiv";"IND";"0";"12th Pass";"37";"0";"200000";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Ramesh Nivrati Kambal";"IND";"0";"5th Pass";"48";"6000";"0";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Ramrao Garka";"Vanchit Bahujan Aaghadi";"0";"Post Graduate";"59";"14323873";"540000";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Rupesh Shamrao Shank";"Swatantra Bharat Paksha";"0";"12th Pass";"26";"260000";"18000";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
"Siddharthkumar Digambarrao Suryawansh";"BSP";"0";"Doctorate";"43";"1875500";"700000";"No";"LATUR";"MAHARASHTRA";"2019";"Lok Sabha";"No Comment"
