"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"EKNATH M. GAIKWAD";"INC";"0";"10th Pass";"69";"2195416";"0";"Yes";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"AD. ANARYA PUNDALIK PAWAR";"BBM";" 3";"Post Graduate";"32";"388858";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"DILIP RAMCHANDRA GANDHI";"IND";"0";"Post Graduate";"45";"1260000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"DR. AKALPITA PARANJPE";"BUDM";"0";"Doctorate";"61";"22020000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"DR. SAILEN GHOSH";"IND";"0";"Doctorate";"60";"4115500";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"GARUD MILIND MADHAV (M.G.)";"RPIE";"0";"5th Pass";"44";"65000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"IQBAL MOHAMMAD SAYYAD";"RJD";"0";"Graduate Professional";"54";"12617000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KARAM HUSSAIN KHAN";"NLHP";"0";"5th Pass";"36";"876000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KISHOR BHAGWAN JAGTAP";"RSPS";"0";"Graduate";"41";"1500";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KISHORKUMAR VASANTRAO JADHAV";"IND";"0";"Post Graduate";"35";"4125000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"LAYEEK AHMED ANSARI";"IND";"0";"Others";"38";"240000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"MANOJ G. SINGH";"IND";"0";"Graduate";"39";"368000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"MOHHAMMED USMAN SHAIKH";"BMSM";"0";"10th Pass";"36";"250000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"RAJENDRA GANPAT JADHAV";"PRCP";"0";"8th Pass";"34";"0";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"RAJU SAHEBRAO DALVI";"IND";"0";"10th Pass";"38";"31000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ROHAN GAWRU TAMBE";"IND";"0";"Graduate";"42";"300000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SHAHAJIRAO DHONDIBA THORAT";"IND";"0";"8th Pass";"46";"85000";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SHWETA VIVEK PARULKAR";"MNS";"0";"Post Graduate";"42";"185831724";"449000";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SURESH ANANT GAMBHIR";"SHS";" 7";"10th Pass";"65";"23513921";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"TRIYOGINATH DUBE";"IND";"0";"Post Graduate";"42";"836500";"0";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"VIKAS KUMAR";"IND";"0";"Post Graduate";"36";"7813000";"1800000";"No";"Mumbai South Central";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
