"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"GANDHI DILIPKUMAR MANSUKHLAL";"BJP";" 9";"10th Pass";"59";"13053391";"955351";"Yes";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"AVINASH MALHARRAO GHODAKE";"IND";"0";"10th Pass";"40";"21950";"0";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"GADAKH TUKARAM GANGADHAR";"BSP";" 2";"Graduate";"55";"34951273";"4726208";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"GAIKWAD BALASAHEB RAMCHANDRA";"IND";"0";"8th Pass";"35";"100000";"0";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"HAKE BHANUDAS KISAN";"RSPS";"0";"Graduate Professional";"55";"658527";"0";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"HOLE BHANUDAS NAMDEO";"BBM";"0";"Post Graduate";"48";"1036556";"22000";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KARBHARI WAMAN SHIRSAT ALIAS K.V. SHIRSAT";"CPI";"0";"Post Graduate";"65";"2063300";"0";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KARDILE SHIVAJI BHANUDAS";"NCP";" 2";"10th Pass";"50";"21805642";"1315010";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KAZI SAJID MUJIR";"RPIE";"0";"5th Pass";"41";"46000";"0";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KHAIRE ARJUN DEORAO";"IND";"0";"8th Pass";"39";"195650";"0";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"RAJIV APPASAHEB RAJALE";"IND";" 1";"Graduate";"39";"6175261";"2024409";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"RAUT EKNATH BABASAHEB";"IND";"0";"Literate";"56";"240104";"102417";"No";"Ahmednagar";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
